scenario_id,qubits,N,data_count,target_count,requested_j,predicate_mode,target_mask_sha256,shared_input_prepare_seconds,backend,repeat,execution_seconds,target_probability,norm,phase_aligned_l2_vs_numpy,success_probability_error_vs_numpy
q8_m4_j6,8,256,256,4,6,EQ,2c37c27dc27c989cd1c0ce391e96e8b6c6c3b8f099114bd196ba6e24cbcf239b,5.381996743381023e-06,QISKIT_AER_STATEVECTOR,5,0.004545195028185844,0.9965856807867967,0.9999999999999984,1.5590665946170216e-15,2.3314683517128287e-15
q8_m4_j6,8,256,256,4,6,EQ,2c37c27dc27c989cd1c0ce391e96e8b6c6c3b8f099114bd196ba6e24cbcf239b,5.381996743381023e-06,QISKIT_AER_STATEVECTOR,6,0.0048263989156112075,0.9965856807867967,0.9999999999999984,1.5590665946170216e-15,2.3314683517128287e-15
q8_m4_j6,8,256,256,4,6,EQ,2c37c27dc27c989cd1c0ce391e96e8b6c6c3b8f099114bd196ba6e24cbcf239b,5.381996743381023e-06,QISKIT_AER_STATEVECTOR,7,0.004860979039222002,0.9965856807867967,0.9999999999999984,1.5590665946170216e-15,2.3314683517128287e-15
q8_m4_j6,8,256,256,4,6,EQ,2c37c27dc27c989cd1c0ce391e96e8b6c6c3b8f099114bd196ba6e24cbcf239b,5.381996743381023e-06,QISKIT_AER_STATEVECTOR,8,0.00497812288813293,0.9965856807867967,0.9999999999999984,1.5590665946170216e-15,2.3314683517128287e-15
q8_m4_j6,8,256,256,4,6,EQ,2c37c27dc27c989cd1c0ce391e96e8b6c6c3b8f099114bd196ba6e24cbcf239b,5.381996743381023e-06,QISKIT_AER_STATEVECTOR,9,0.004116790019907057,0.9965856807867967,0.9999999999999984,1.5590665946170216e-15,2.3314683517128287e-15
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,NUMPY_FLOAT64,0,0.00020479701925069094,0.9613189697265625,1.0,0.0,0.0
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,NUMPY_FLOAT64,1,0.00019633898045867682,0.9613189697265625,1.0,0.0,0.0
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,NUMPY_FLOAT64,2,0.00020161399152129889,0.9613189697265625,1.0,0.0,0.0
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,NUMPY_FLOAT64,3,0.0001854320289567113,0.9613189697265625,1.0,0.0,0.0
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,NUMPY_FLOAT64,4,0.0001942630624398589,0.9613189697265625,1.0,0.0,0.0
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,NUMPY_FLOAT64,5,0.00019619904924184084,0.9613189697265625,1.0,0.0,0.0
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,NUMPY_FLOAT64,6,0.00019990804139524698,0.9613189697265625,1.0,0.0,0.0
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,NUMPY_FLOAT64,7,0.00010116200428456068,0.9613189697265625,1.0,0.0,0.0
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,NUMPY_FLOAT64,8,9.950692765414715e-05,0.9613189697265625,1.0,0.0,0.0
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,NUMPY_FLOAT64,9,9.88229876384139e-05,0.9613189697265625,1.0,0.0,0.0
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,QISKIT_AER_STATEVECTOR,0,0.0018014300148934126,0.9613189697265614,0.999999999999999,8.778273458587317e-16,1.1102230246251565e-15
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,QISKIT_AER_STATEVECTOR,1,0.0015719629591330886,0.9613189697265614,0.999999999999999,8.778273458587317e-16,1.1102230246251565e-15
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,QISKIT_AER_STATEVECTOR,2,0.0016386070055887103,0.9613189697265614,0.999999999999999,8.778273458587317e-16,1.1102230246251565e-15
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,QISKIT_AER_STATEVECTOR,3,0.0019996128976345062,0.9613189697265614,0.999999999999999,8.778273458587317e-16,1.1102230246251565e-15
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,QISKIT_AER_STATEVECTOR,4,0.0016061660135164857,0.9613189697265614,0.999999999999999,8.778273458587317e-16,1.1102230246251565e-15
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,QISKIT_AER_STATEVECTOR,5,0.002031964948400855,0.9613189697265614,0.999999999999999,8.778273458587317e-16,1.1102230246251565e-15
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,QISKIT_AER_STATEVECTOR,6,0.002128635998815298,0.9613189697265614,0.999999999999999,8.778273458587317e-16,1.1102230246251565e-15
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,QISKIT_AER_STATEVECTOR,7,0.0015116529539227486,0.9613189697265614,0.999999999999999,8.778273458587317e-16,1.1102230246251565e-15
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,QISKIT_AER_STATEVECTOR,8,0.001514911069534719,0.9613189697265614,0.999999999999999,8.778273458587317e-16,1.1102230246251565e-15
q8_m16_j3,8,256,256,16,3,EQ,5612911632a875a572c7dd19a148e1cde73854812fa69e10f93cf24bd9dee479,5.7319412007927895e-06,QISKIT_AER_STATEVECTOR,9,0.0016336360713467002,0.9613189697265614,0.999999999999999,8.778273458587317e-16,1.1102230246251565e-15
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,NUMPY_FLOAT64,0,5.391193553805351e-05,1.0,1.0,0.0,0.0
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,NUMPY_FLOAT64,1,7.14160269126296e-05,1.0,1.0,0.0,0.0
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,NUMPY_FLOAT64,2,0.00011975306551903486,1.0,1.0,0.0,0.0
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,NUMPY_FLOAT64,3,5.046394653618336e-05,1.0,1.0,0.0,0.0
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,NUMPY_FLOAT64,4,4.9717025831341743e-05,1.0,1.0,0.0,0.0
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,NUMPY_FLOAT64,5,4.9317022785544395e-05,1.0,1.0,0.0,0.0
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,NUMPY_FLOAT64,6,4.848209209740162e-05,1.0,1.0,0.0,0.0
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,NUMPY_FLOAT64,7,4.7907931730151176e-05,1.0,1.0,0.0,0.0
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,NUMPY_FLOAT64,8,4.7595007345080376e-05,1.0,1.0,0.0,0.0
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,NUMPY_FLOAT64,9,4.832400009036064e-05,1.0,1.0,0.0,0.0
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,QISKIT_AER_STATEVECTOR,0,0.0007725119357928634,0.9999999999999996,0.9999999999999996,4.006111297196738e-16,4.440892098500626e-16
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,QISKIT_AER_STATEVECTOR,1,0.0007788200164213777,0.9999999999999996,0.9999999999999996,4.006111297196738e-16,4.440892098500626e-16
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,QISKIT_AER_STATEVECTOR,2,0.0007746729534119368,0.9999999999999996,0.9999999999999996,4.006111297196738e-16,4.440892098500626e-16
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,QISKIT_AER_STATEVECTOR,3,0.0007796910358592868,0.9999999999999996,0.9999999999999996,4.006111297196738e-16,4.440892098500626e-16
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,QISKIT_AER_STATEVECTOR,4,0.0007722490699961782,0.9999999999999996,0.9999999999999996,4.006111297196738e-16,4.440892098500626e-16
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,QISKIT_AER_STATEVECTOR,5,0.000748954014852643,0.9999999999999996,0.9999999999999996,4.006111297196738e-16,4.440892098500626e-16
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,QISKIT_AER_STATEVECTOR,6,0.0007717330008745193,0.9999999999999996,0.9999999999999996,4.006111297196738e-16,4.440892098500626e-16
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,QISKIT_AER_STATEVECTOR,7,0.0007685250602662563,0.9999999999999996,0.9999999999999996,4.006111297196738e-16,4.440892098500626e-16
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,QISKIT_AER_STATEVECTOR,8,0.0007617770461365581,0.9999999999999996,0.9999999999999996,4.006111297196738e-16,4.440892098500626e-16
q8_m64_j1,8,256,256,64,1,EQ,b8a63a62f6097f15c8e3345e42bc482129e8df77fbc8e7393435006f9352f641,4.966044798493385e-06,QISKIT_AER_STATEVECTOR,9,0.0007399549940600991,0.9999999999999996,0.9999999999999996,4.006111297196738e-16,4.440892098500626e-16
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,NUMPY_FLOAT64,0,2.3800996132194996e-05,1.0,1.0,0.0,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,NUMPY_FLOAT64,1,2.6913010515272617e-05,1.0,1.0,0.0,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,NUMPY_FLOAT64,2,2.167699858546257e-05,1.0,1.0,0.0,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,NUMPY_FLOAT64,3,2.0361971110105515e-05,1.0,1.0,0.0,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,NUMPY_FLOAT64,4,1.9814004190266132e-05,1.0,1.0,0.0,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,NUMPY_FLOAT64,5,2.171494998037815e-05,1.0,1.0,0.0,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,NUMPY_FLOAT64,6,1.9932049326598644e-05,1.0,1.0,0.0,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,NUMPY_FLOAT64,7,2.2851047106087208e-05,1.0,1.0,0.0,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,NUMPY_FLOAT64,8,2.0451960153877735e-05,1.0,1.0,0.0,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,NUMPY_FLOAT64,9,2.0109000615775585e-05,1.0,1.0,0.0,0.0
q8_m256_j0,8,256,256,256,0,EQ,2661920f2409dd6c8adeb0c44972959f232b6429afa913845d0fd95e7e768234,4.698988050222397e-06,QISKIT_AER_STATEVECTOR,0,0.00041938398499041796,1.0,1.0,2.172217384091364e-16,0.0
