target_count,seed_index,seed_j,seed_meas,backend,platform,timing_scope,success,termination_reason,result_index,trial_count,L_BBHT,actual_grover_iterations,cycle_count,elapsed_us,execution_seconds,wall_seconds,build_seconds,transpile_seconds
16,10,0x4cc51d23,0xee0e3ab4,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14405,15,35,35,,,0.006575346924364567,0.006575346924364567,,
16,10,0x4cc51d23,0xee0e3ab4,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14405,15,35,11,,,0.004662832012400031,0.004662832012400031,,
16,10,0x4cc51d23,0xee0e3ab4,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14405,15,35,11,,,0.004190069856122136,0.004190069856122136,,
16,11,0xf9e8aa7a,0x3208c31a,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,2852,17,57,,,,0.003506200388073921,0.006774123990908265,,
16,11,0xf9e8aa7a,0x3208c31a,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,2852,17,57,,,,0.80682302871719,0.8154018779750913,0.0,0.0
16,11,0xf9e8aa7a,0x3208c31a,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,1721,17,57,57,,,0.008749935077503324,0.008749935077503324,,
16,11,0xf9e8aa7a,0x3208c31a,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,1721,17,57,10,,,0.005116356071084738,0.005116356071084738,,
16,11,0xf9e8aa7a,0x3208c31a,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,1721,17,57,11,,,0.005510549992322922,0.005510549992322922,,
16,12,0xdda8b051,0xc8105c9d,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,5281,16,28,,,,0.0023794518783688545,0.0057342329528182745,,
16,12,0xdda8b051,0xc8105c9d,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,5281,16,28,,,,0.3599433326162398,0.3678898650687188,0.0,0.0
16,12,0xdda8b051,0xc8105c9d,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,16,28,28,,,0.005816316930577159,0.005816316930577159,,
16,12,0xdda8b051,0xc8105c9d,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,16,28,10,,,0.004560529952868819,0.004560529952868819,,
16,12,0xdda8b051,0xc8105c9d,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,16,28,12,,,0.004561224021017551,0.004561224021017551,,
16,13,0xabfb11bf,0xf5dec75e,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,10593,12,24,,,,0.0017767061945050955,0.004165801918134093,,
16,13,0xabfb11bf,0xf5dec75e,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,10593,12,24,,,,0.2672243877314031,0.2724616851191968,0.0,0.0
16,13,0xabfb11bf,0xf5dec75e,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10593,16,43,43,,,0.008263440104201436,0.008263440104201436,,
16,13,0xabfb11bf,0xf5dec75e,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10593,16,43,8,,,0.004363425076007843,0.004363425076007843,,
16,13,0xabfb11bf,0xf5dec75e,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10593,16,43,10,,,0.0052918249275535345,0.0052918249275535345,,
16,14,0x20639811,0x6b6a7c47,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,10931,16,45,,,,0.0034348187036812305,0.006852617021650076,,
16,14,0x20639811,0x6b6a7c47,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,10931,16,45,,,,0.6104429860133678,0.6190587489400059,0.0,0.0
16,14,0x20639811,0x6b6a7c47,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,4724,19,71,71,,,0.01139388489536941,0.01139388489536941,,
16,14,0x20639811,0x6b6a7c47,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,4724,19,71,16,,,0.005892699817195535,0.005892699817195535,,
16,14,0x20639811,0x6b6a7c47,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,4724,19,71,17,,,0.005818634992465377,0.005818634992465377,,
16,15,0xac72acd2,0xca84bc6c,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,14405,24,156,,,,0.008531223284080625,0.0133310800883919,,
16,15,0xac72acd2,0xca84bc6c,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,14405,24,156,,,,2.0409265169873834,5.607232124079019,1.6314208800904453,1.624925963114947
16,15,0xac72acd2,0xca84bc6c,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14405,21,85,85,,,0.013036203105002642,0.013036203105002642,,
16,15,0xac72acd2,0xca84bc6c,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14405,21,85,35,,,0.009064036188647151,0.009064036188647151,,
16,15,0xac72acd2,0xca84bc6c,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,14405,21,85,39,,,0.00864854408428073,0.00864854408428073,,
16,16,0x49a2da79,0xe1376725,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,10931,13,30,,,,0.0028051105327904224,0.0060633509419858456,,
16,16,0x49a2da79,0xe1376725,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,10931,13,30,,,,0.3497036090120673,0.355484307045117,0.0,0.0
16,16,0x49a2da79,0xe1376725,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,13,30,30,,,0.0064388730097562075,0.0064388730097562075,,
16,16,0x49a2da79,0xe1376725,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,13,30,8,,,0.0037887850776314735,0.0037887850776314735,,
16,16,0x49a2da79,0xe1376725,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,13,30,8,,,0.004123631864786148,0.004123631864786148,,
16,17,0x63a4e9d7,0x6166dba4,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,5281,11,13,,,,0.0012432518415153027,0.0035304068587720394,,
16,17,0x63a4e9d7,0x6166dba4,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,5281,11,13,,,,0.17442464921623468,0.1802371370140463,0.0,0.0
16,17,0x63a4e9d7,0x6166dba4,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,11,13,13,,,0.00503094308078289,0.00503094308078289,,
16,17,0x63a4e9d7,0x6166dba4,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,11,13,4,,,0.003231524024158716,0.003231524024158716,,
16,17,0x63a4e9d7,0x6166dba4,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,11,13,4,,,0.0035398949403315783,0.0035398949403315783,,
16,18,0x8983f102,0x43fb6183,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,5281,14,27,,,,0.002361292252317071,0.005450868047773838,,
16,18,0x8983f102,0x43fb6183,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,5281,14,27,,,,0.33982398244552314,0.3470840658992529,0.0,0.0
16,18,0x8983f102,0x43fb6183,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,14,27,27,,,0.005295149981975555,0.005295149981975555,,
16,18,0x8983f102,0x43fb6183,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,14,27,9,,,0.00392363709397614,0.00392363709397614,,
16,18,0x8983f102,0x43fb6183,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,14,27,9,,,0.003780914004892111,0.003780914004892111,,
16,19,0xb671aa78,0xc97ad8a2,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,3947,16,35,,,,0.0024520803708583117,0.005580574972555041,,
16,19,0xb671aa78,0xc97ad8a2,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,3947,16,35,,,,0.43393567530438304,0.44113792502321303,0.0,0.0
16,19,0xb671aa78,0xc97ad8a2,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,21,82,82,,,0.011696316068992019,0.011696316068992019,,
16,19,0xb671aa78,0xc97ad8a2,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,21,82,28,,,0.007292540045455098,0.007292540045455098,,
16,19,0xb671aa78,0xc97ad8a2,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,21,82,33,,,0.007497744867578149,0.007497744867578149,,
16,20,0xdaeb566a,0x989e5b3d,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,5281,22,112,,,,0.006297178100794554,0.010457873111590743,,
16,20,0xdaeb566a,0x989e5b3d,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,5281,22,112,,,,1.456398932961747,3.155040177050978,0.6590237678028643,0.9135984277818352
16,20,0xdaeb566a,0x989e5b3d,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,17,58,58,,,0.00999572896398604,0.00999572896398604,,
16,20,0xdaeb566a,0x989e5b3d,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,17,58,13,,,0.0052668810822069645,0.0052668810822069645,,
16,20,0xdaeb566a,0x989e5b3d,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,17,58,13,,,0.004921906162053347,0.004921906162053347,,
16,21,0xf6181c00,0xa345ac4b,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,10931,19,67,,,,0.00402599573135376,0.007684831973165274,,
16,21,0xf6181c00,0xa345ac4b,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,10931,19,67,,,,0.9067913724575192,1.4807821782305837,0.2553543150424957,0.2538050131406635
16,21,0xf6181c00,0xa345ac4b,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,7786,19,67,67,,,0.013337716925889254,0.013337716925889254,,
16,21,0xf6181c00,0xa345ac4b,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,7786,19,67,15,,,0.006017033010721207,0.006017033010721207,,
16,21,0xf6181c00,0xa345ac4b,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,7786,19,67,18,,,0.005620831856504083,0.005620831856504083,,
16,22,0x4e18d852,0xa08980df,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,491,15,37,,,,0.0025694849900901318,0.0054341270588338375,,
16,22,0x4e18d852,0xa08980df,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,491,15,37,,,,0.44259571633301675,0.4495951230637729,0.0,0.0
16,22,0x4e18d852,0xa08980df,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,491,15,37,37,,,0.0065824000630527735,0.0065824000630527735,,
16,22,0x4e18d852,0xa08980df,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,491,15,37,9,,,0.004632933996617794,0.004632933996617794,,
16,22,0x4e18d852,0xa08980df,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,491,15,37,9,,,0.004686315078288317,0.004686315078288317,,
16,23,0xa035ceba,0x611de4c4,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,8685,12,21,,,,0.001591645646840334,0.003927759826183319,,
16,23,0xa035ceba,0x611de4c4,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,8685,12,21,,,,0.33361326972953975,0.34045344195328653,0.0,0.0
16,23,0xa035ceba,0x611de4c4,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8685,12,21,21,,,0.004713431000709534,0.004713431000709534,,
16,23,0xa035ceba,0x611de4c4,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8685,12,21,7,,,0.0035183250438421965,0.0035183250438421965,,
16,23,0xa035ceba,0x611de4c4,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8685,12,21,7,,,0.0034313190262764692,0.0034313190262764692,,
16,24,0xc2416ee4,0x7323f479,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,1721,18,73,,,,0.004304492613300681,0.007721999892964959,,
16,24,0xc2416ee4,0x7323f479,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,1721,18,73,,,,0.8878891568165272,0.897130903089419,0.0,0.0
16,24,0xc2416ee4,0x7323f479,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,7786,16,47,47,,,0.007693797815591097,0.007693797815591097,,
16,24,0xc2416ee4,0x7323f479,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,7786,16,47,12,,,0.005319045856595039,0.005319045856595039,,
16,24,0xc2416ee4,0x7323f479,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,7786,16,47,15,,,0.0050677829422056675,0.0050677829422056675,,
16,25,0xfbdafbdd,0xa0c0cf2f,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,491,9,6,,,,0.0007331832312047482,0.0024994241539388895,,
16,25,0xfbdafbdd,0xa0c0cf2f,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,491,9,6,,,,0.0900937500409782,0.0948383929207921,0.0,0.0
16,25,0xfbdafbdd,0xa0c0cf2f,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,491,9,6,6,,,0.0031136050820350647,0.0031136050820350647,,
16,25,0xfbdafbdd,0xa0c0cf2f,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,491,9,6,2,,,0.0021903461311012506,0.0021903461311012506,,
16,25,0xfbdafbdd,0xa0c0cf2f,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,491,9,6,2,,,0.0020238589495420456,0.0020238589495420456,,
16,26,0xa43fbf47,0x8de97b10,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,4512,15,29,,,,0.002341423649340868,0.005687002092599869,,
16,26,0xa43fbf47,0x8de97b10,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,4512,15,29,,,,0.3993150619789958,0.40663949702866375,0.0,0.0
16,26,0xa43fbf47,0x8de97b10,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,4512,15,29,29,,,0.006006582174450159,0.006006582174450159,,
16,26,0xa43fbf47,0x8de97b10,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,4512,15,29,10,,,0.004082388011738658,0.004082388011738658,,
16,26,0xa43fbf47,0x8de97b10,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,4512,15,29,10,,,0.004050300922244787,0.004050300922244787,,
16,27,0x6811f7c1,0xcb07044a,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,3947,14,32,,,,0.002203029813244939,0.005048607941716909,,
16,27,0x6811f7c1,0xcb07044a,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,3947,14,32,,,,0.4544968120753765,0.4612748238723725,0.0,0.0
16,27,0x6811f7c1,0xcb07044a,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3947,14,32,32,,,0.00671324715949595,0.00671324715949595,,
16,27,0x6811f7c1,0xcb07044a,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3947,14,32,10,,,0.0041342179756611586,0.0041342179756611586,,
16,27,0x6811f7c1,0xcb07044a,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3947,14,32,10,,,0.004405477084219456,0.004405477084219456,,
16,28,0x610dde2c,0x8cf5deb9,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,5281,11,17,,,,0.0013582378160208464,0.003549902932718396,,
16,28,0x610dde2c,0x8cf5deb9,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,5281,11,17,,,,0.25342835509218276,0.259801534935832,0.0,0.0
16,28,0x610dde2c,0x8cf5deb9,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,11,17,17,,,0.005916599882766604,0.005916599882766604,,
16,28,0x610dde2c,0x8cf5deb9,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,11,17,5,,,0.003327762009575963,0.003327762009575963,,
16,28,0x610dde2c,0x8cf5deb9,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,11,17,5,,,0.002843867987394333,0.002843867987394333,,
16,29,0x82241b87,0xbbe27f39,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,5281,18,62,,,,0.003932195017114282,0.007326476043090224,,
16,29,0x82241b87,0xbbe27f39,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,5281,18,62,,,,0.7664655968546867,1.4173954841680825,0.32878035586327314,0.2739619251806289
16,29,0x82241b87,0xbbe27f39,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,7786,14,30,30,,,0.0071321099530905485,0.0071321099530905485,,
16,29,0x82241b87,0xbbe27f39,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,7786,14,30,6,,,0.004050126997753978,0.004050126997753978,,
16,29,0x82241b87,0xbbe27f39,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,7786,14,30,6,,,0.003513455856591463,0.003513455856591463,,
16,30,0x48647490,0xea9551eb,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,1721,19,63,,,,0.003949180478230119,0.007621085038408637,,
16,30,0x48647490,0xea9551eb,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,1721,19,63,,,,0.8399198586121202,1.6127844019792974,0.3783502799924463,0.30734045896679163
16,30,0x48647490,0xea9551eb,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3947,15,26,26,,,0.006577369058504701,0.006577369058504701,,
16,30,0x48647490,0xea9551eb,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3947,15,26,7,,,0.00455860304646194,0.00455860304646194,,
16,30,0x48647490,0xea9551eb,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,3947,15,26,7,,,0.0036582457832992077,0.0036582457832992077,,
16,31,0x63df3b7f,0xa8b057e1,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,507,17,57,,,,0.003610551357269287,0.006825675955042243,,
16,31,0x63df3b7f,0xa8b057e1,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,507,17,57,,,,0.7511696994770318,0.7603287170641124,0.0,0.0
16,31,0x63df3b7f,0xa8b057e1,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,2852,14,35,35,,,0.009748208103701472,0.009748208103701472,,
16,31,0x63df3b7f,0xa8b057e1,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,2852,14,35,9,,,0.004670378984883428,0.004670378984883428,,
16,31,0x63df3b7f,0xa8b057e1,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,2852,14,35,9,,,0.004554264014586806,0.004554264014586806,,
16,32,0x433125bb,0x3221fef0,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,10839,16,35,,,,0.002661164617165923,0.006250326056033373,,
16,32,0x433125bb,0x3221fef0,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,10839,16,35,,,,0.43603407591581345,0.44394259504042566,0.0,0.0
16,32,0x433125bb,0x3221fef0,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,21,70,70,,,0.010903894901275635,0.010903894901275635,,
16,32,0x433125bb,0x3221fef0,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,21,70,25,,,0.007128815166652203,0.007128815166652203,,
16,32,0x433125bb,0x3221fef0,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,5281,21,70,26,,,0.006847285898402333,0.006847285898402333,,
16,33,0x7943be40,0x6641ee79,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,491,13,23,,,,0.001739604864269495,0.004225500859320164,,
16,33,0x7943be40,0x6641ee79,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,491,13,23,,,,0.32000531116500497,0.3265993339009583,0.0,0.0
16,33,0x7943be40,0x6641ee79,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,491,13,23,23,,,0.00722280889749527,0.00722280889749527,,
16,33,0x7943be40,0x6641ee79,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,491,13,23,6,,,0.0033813470508903265,0.0033813470508903265,,
16,33,0x7943be40,0x6641ee79,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,491,13,23,6,,,0.0032871949952095747,0.0032871949952095747,,
16,34,0x26c93252,0x675d2908,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,8685,11,17,,,,0.0017090740147978067,0.004135982133448124,,
16,34,0x26c93252,0x675d2908,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,8685,11,17,,,,0.23156503960490227,0.23773798206821084,0.0,0.0
16,34,0x26c93252,0x675d2908,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8685,11,17,17,,,0.004384390078485012,0.004384390078485012,,
16,34,0x26c93252,0x675d2908,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8685,11,17,4,,,0.0038867180701345205,0.0038867180701345205,,
16,34,0x26c93252,0x675d2908,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,8685,11,17,4,,,0.0032307978253811598,0.0032307978253811598,,
16,35,0xdbe3ed49,0xa7cfea56,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,10593,15,30,,,,0.00218680570833385,0.005075832130387425,,
16,35,0xdbe3ed49,0xa7cfea56,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,10593,15,30,,,,0.41965348506346345,0.4279887820594013,0.0,0.0
16,35,0xdbe3ed49,0xa7cfea56,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10593,15,30,30,,,0.0063623180612921715,0.0063623180612921715,,
16,35,0xdbe3ed49,0xa7cfea56,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10593,15,30,12,,,0.005007195984944701,0.005007195984944701,,
16,35,0xdbe3ed49,0xa7cfea56,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10593,15,30,12,,,0.00486954185180366,0.00486954185180366,,
16,36,0xc2ec9bb4,0xbfc0ae9e,NUMPY_FLOAT64,SERVER_CPU,NUMPY_CORE_ONLY,1,SUCCESS,10931,7,5,,,,0.000604656059294939,0.001983094960451126,,
16,36,0xc2ec9bb4,0xbfc0ae9e,QISKIT_AER_STATEVECTOR,SERVER_CPU,AER_EXECUTION_ONLY,1,SUCCESS,10931,7,5,,,,0.0781538081355393,0.08140802104026079,0.0,0.0
16,36,0xc2ec9bb4,0xbfc0ae9e,RTL_FIXED_NORMAL,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,7,5,5,,,0.0031648289877921343,0.0031648289877921343,,
16,36,0xc2ec9bb4,0xbfc0ae9e,SOFTWARE_K4H4,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,7,5,2,,,0.0017799390479922295,0.0017799390479922295,,
16,36,0xc2ec9bb4,0xbfc0ae9e,SOFTWARE_K3H3,SERVER_CPU,PYTHON_FIXED_MODEL_WALL,1,SUCCESS,10931,7,5,2,,,0.0017682588659226894,0.0017682588659226894,,
