target_count,seed_index,seed_j,seed_meas,mode,success,result_valid,result_index,trial_count,l_bbht,actual_iter,cycle_count,timer_hi,timer_lo,status,timeout,unexpected_error,terminal_limit,elapsed_us
16,35,0xdbe3ed49,0xa7cfea56,1,1,1,10593,15,30,12,26746,0,272,0x0000080c,0,0,0,272
16,36,0xc2ec9bb4,0xbfc0ae9e,1,1,1,10931,7,5,2,9291,0,98,0x0000080c,0,0,0,98
16,37,0xe7ec8559,0x307064ac,1,1,1,491,2,1,1,2961,0,34,0x0000080c,0,0,0,34
16,38,0xccb88b54,0x2cf00158,1,1,1,15288,15,40,9,23869,0,244,0x0000080c,0,0,0,244
16,39,0xb512e6a4,0x2b9e708c,1,1,1,15288,18,71,22,40267,0,408,0x0000080c,0,0,0,408
16,40,0x7e2c3d82,0xa69fb195,1,1,1,507,18,48,13,30008,0,306,0x0000080c,0,0,0,306
16,41,0x58b3e5ad,0x23a21253,1,1,1,491,14,29,9,21406,0,219,0x0000080c,0,0,0,219
16,42,0x9a07c40b,0x3ea78d8c,1,1,1,4512,17,57,15,30986,0,315,0x0000080c,0,0,0,315
16,43,0xf1f9a54b,0x7b00db61,1,1,1,10839,8,6,3,9909,0,103,0x0000080c,0,0,0,103
16,44,0xfba6212d,0xb8b8356a,1,1,1,2852,20,93,20,37610,0,382,0x0000080c,0,0,0,382
16,45,0x1ca60615,0xd753b84a,1,1,1,7786,12,21,7,16737,0,173,0x0000080c,0,0,0,173
16,46,0xa085c93e,0x19b8504d,1,1,1,5281,18,68,17,34817,0,353,0x0000080c,0,0,0,353
16,47,0x18190603,0xad0438b2,1,1,1,1801,15,30,12,25089,0,257,0x0000080c,0,0,0,257
16,48,0xc1143c78,0xbbdab3cd,1,1,1,15288,13,13,6,18437,0,189,0x0000080c,0,0,0,189
16,49,0x332063fc,0x222ba57c,1,1,1,15288,16,44,12,27646,0,282,0x0000080c,0,0,0,282
16,50,0xd6f4066b,0xab9eb714,1,1,1,8685,18,48,13,31888,0,324,0x0000080c,0,0,0,324
16,51,0x64b9628c,0x9cd8b518,1,1,1,10931,16,43,9,23914,0,244,0x0000080c,0,0,0,244
16,52,0x894e6771,0x8a255c2e,1,1,1,10931,16,43,15,31086,0,315,0x0000080c,0,0,0,315
16,53,0xe3e668e8,0xff1f20c3,1,1,1,1801,17,33,9,24729,0,252,0x0000080c,0,0,0,252
16,54,0x36980406,0xfbdbfa61,1,1,1,5281,22,121,27,48877,0,493,0x0000080c,0,0,0,493
16,55,0x114d2b4a,0xa617ad4e,1,1,1,10931,16,33,8,22900,0,234,0x0000080c,0,0,0,234
16,56,0x3b8907e1,0x0c6cbd10,1,1,1,10931,10,10,3,12169,0,127,0x0000080c,0,0,0,127
16,57,0x2cd09c1d,0x964fb1a7,1,1,1,7786,17,61,14,28644,0,291,0x0000080c,0,0,0,291
16,58,0x6d7a8604,0xbd6f99c6,1,1,1,1721,15,37,12,26881,0,274,0x0000080c,0,0,0,274
16,59,0x1fadaf42,0x60010aa3,1,1,1,7786,16,49,15,30342,0,308,0x0000080c,0,0,0,308
16,60,0x92fe7cfd,0xb54e2773,1,1,1,7786,18,84,21,39152,0,397,0x0000080c,0,0,0,397
16,61,0x1aecb060,0x9c545eba,1,1,1,14405,21,83,25,47170,0,476,0x0000080c,0,0,0,476
16,62,0x91778cc3,0xbd1d1bc0,1,1,1,491,19,77,15,33024,0,336,0x0000080c,0,0,0,336
16,63,0xe6b7e7eb,0xd542988e,1,1,1,7786,16,42,10,24819,0,254,0x0000080c,0,0,0,254
16,64,0x6770144c,0xd2d3c6e7,1,1,1,10931,16,32,12,30850,0,314,0x0000080c,0,0,0,314
16,65,0xc600a248,0x0a1e0844,1,1,1,10839,21,67,25,43991,0,445,0x0000080c,0,0,0,445
16,66,0x1ea4f830,0x2ef0f28e,1,1,1,491,15,45,12,25393,0,259,0x0000080c,0,0,0,259
16,67,0x639604f3,0x7fe04f83,1,1,1,8685,16,30,8,22303,0,228,0x0000080c,0,0,0,228
16,68,0x6e084a84,0xb643b17e,1,1,1,3947,21,81,30,50256,0,508,0x0000080c,0,0,0,508
16,69,0x3d7fc476,0x467d7a44,1,1,1,5281,17,36,11,26667,0,271,0x0000080c,0,0,0,271
16,70,0xedca3875,0xefade11e,1,1,1,2852,4,3,1,4635,0,51,0x0000080c,0,0,0,51
16,71,0xb883121d,0x095c678c,1,1,1,2852,16,27,11,26647,0,271,0x0000080c,0,0,0,271
16,72,0xace22797,0xbc422a9a,1,1,1,491,12,15,4,13849,0,143,0x0000080c,0,0,0,143
16,73,0xefd3172d,0x8c2c3233,1,1,1,1721,17,35,10,25365,0,258,0x0000080c,0,0,0,258
16,74,0xe6aacdb5,0x7f1c158a,1,1,1,10593,10,15,5,13645,0,142,0x0000080c,0,0,0,142
16,75,0x6566c598,0xca804b00,1,1,1,15288,14,31,6,18939,0,195,0x0000080c,0,0,0,195
16,76,0x4e646d9d,0xcbae5ac0,1,1,1,2852,10,13,4,12305,0,129,0x0000080c,0,0,0,129
16,77,0x05d81d6f,0x260c4013,1,1,1,8685,15,31,9,21221,0,218,0x0000080c,0,0,0,218
16,78,0x2018f6a3,0x5728c7f4,1,1,1,15288,17,41,9,24638,0,252,0x0000080c,0,0,0,252
16,79,0x718ebf0c,0x4d7d460c,1,1,1,491,16,43,15,29837,0,304,0x0000080c,0,0,0,304
16,80,0x042a8f17,0x2093b3f4,1,1,1,491,12,16,5,19261,0,198,0x0000080c,0,0,0,198
16,81,0xfc1c775d,0x35bd20f1,1,1,1,8685,9,12,3,10950,0,115,0x0000080c,0,0,0,115
16,82,0x16b93b63,0x7d609ba5,1,1,1,8685,12,18,5,16219,0,166,0x0000080c,0,0,0,166
16,83,0x8ce1028e,0xb152e7ef,1,1,1,2852,10,12,5,14256,0,148,0x0000080c,0,0,0,148
16,84,0x87bad980,0x7dbefa97,1,1,1,7786,18,66,20,37752,0,383,0x0000080c,0,0,0,383
16,85,0xd63d86f3,0xf5399cca,1,1,1,2852,18,44,12,29543,0,301,0x0000080c,0,0,0,301
16,86,0xeeaba102,0x01560fc0,1,1,1,7786,15,36,9,22411,0,230,0x0000080c,0,0,0,230
16,87,0xc1fee4bb,0xc7e12d58,1,1,1,7786,16,46,13,26962,0,274,0x0000080c,0,0,0,274
16,88,0x0707c9da,0xf644a3f9,1,1,1,10593,16,48,15,29393,0,300,0x0000080c,0,0,0,300
16,89,0xde0d9c30,0x58a2ee8f,1,1,1,5281,14,27,8,21021,0,215,0x0000080c,0,0,0,215
16,90,0x7cd0efc7,0x9f385cfb,1,1,1,5281,18,54,21,37762,0,383,0x0000080c,0,0,0,383
16,91,0xe4cb50a6,0x94d13729,1,1,1,10931,17,53,18,34149,0,347,0x0000080c,0,0,0,347
16,92,0xa0882219,0x18f75d24,1,1,1,507,20,86,23,41521,0,421,0x0000080c,0,0,0,421
16,93,0xc435e6f2,0xf75a52bc,1,1,1,5281,15,45,10,24011,0,245,0x0000080c,0,0,0,245
16,94,0x011b63f0,0x0aa34346,1,1,1,1721,17,40,10,24637,0,252,0x0000080c,0,0,0,252
16,95,0x1b456e77,0xee460f94,1,1,1,4724,10,12,5,14384,0,149,0x0000080c,0,0,0,149
16,96,0x10088608,0xef418331,1,1,1,4724,17,42,11,31084,0,315,0x0000080c,0,0,0,315
16,97,0x6fcfc352,0xf8fa9f4c,1,1,1,1801,16,33,14,29641,0,301,0x0000080c,0,0,0,301
16,98,0xfb6077af,0x713595a9,1,1,1,1801,13,20,7,17965,0,184,0x0000080c,0,0,0,184
16,99,0xc6ebb72e,0x08fdf109,1,1,1,15288,21,101,31,51837,0,523,0x0000080c,0,0,0,523
64,0,0x7b1dcdaf,0x24370df2,1,1,1,2852,6,4,2,7826,0,83,0x0000080c,0,0,0,83
64,1,0x3a85a4dc,0xa3b9aa35,1,1,1,8685,13,14,5,16241,0,168,0x0000080c,0,0,0,168
64,2,0x6162a8b2,0x871c276f,1,1,1,8089,7,3,2,8318,0,87,0x0000080c,0,0,0,87
64,3,0xc3adc34e,0xf5b8f22b,1,1,1,4876,13,19,5,16738,0,173,0x0000080c,0,0,0,173
64,4,0x2bb073ff,0x3f8396e3,1,1,1,4720,8,4,2,9508,0,100,0x0000080c,0,0,0,100
64,5,0xda585ab3,0xa7197ad7,1,1,1,4876,18,40,12,28032,0,285,0x0000080c,0,0,0,285
64,6,0x0ed109c0,0x5701ce52,1,1,1,7786,12,24,6,16369,0,168,0x0000080c,0,0,0,168
64,7,0x102ecf73,0x53c7612b,1,1,1,1801,12,25,7,17153,0,177,0x0000080c,0,0,0,177
64,8,0xcf29b6a1,0x35231a84,1,1,1,3304,11,13,5,15311,0,159,0x0000080c,0,0,0,159
64,9,0xc49cbb42,0xd0a3bbb8,1,1,1,12001,1,0,0,1551,0,21,0x0000080c,0,0,0,21
64,10,0x4cc51d23,0xee0e3ab4,1,1,1,8685,5,4,2,6658,0,71,0x0000080c,0,0,0,71
64,11,0xf9e8aa7a,0x3208c31a,1,1,1,682,12,19,7,17355,0,179,0x0000080c,0,0,0,179
64,12,0xdda8b051,0xc8105c9d,1,1,1,26,14,20,10,23202,0,237,0x0000080c,0,0,0,237
64,13,0xabfb11bf,0xf5dec75e,1,1,1,9302,11,17,4,14649,0,151,0x0000080c,0,0,0,151
64,14,0x20639811,0x6b6a7c47,1,1,1,14567,12,19,6,17245,0,177,0x0000080c,0,0,0,177
64,15,0xac72acd2,0xca84bc6c,1,1,1,7400,10,7,4,13091,0,137,0x0000080c,0,0,0,137
64,16,0x49a2da79,0xe1376725,1,1,1,10839,13,30,8,24637,0,252,0x0000080c,0,0,0,252
64,17,0x63a4e9d7,0x6166dba4,1,1,1,6247,7,6,2,8684,0,92,0x0000080c,0,0,0,92
64,18,0x8983f102,0x43fb6183,1,1,1,14542,9,8,4,12090,0,126,0x0000080c,0,0,0,126
64,19,0xb671aa78,0xc97ad8a2,1,1,1,4724,11,16,6,16331,0,168,0x0000080c,0,0,0,168
64,20,0xdaeb566a,0x989e5b3d,1,1,1,14542,13,20,5,16988,0,174,0x0000080c,0,0,0,174
64,21,0xf6181c00,0xa345ac4b,1,1,1,11647,13,18,6,17632,0,181,0x0000080c,0,0,0,181
64,22,0x4e18d852,0xa08980df,1,1,1,4724,8,6,3,9615,0,102,0x0000080c,0,0,0,102
64,23,0xa035ceba,0x611de4c4,1,1,1,16090,10,13,5,15286,0,158,0x0000080c,0,0,0,158
64,24,0xc2416ee4,0x7323f479,1,1,1,2888,3,2,1,3745,0,42,0x0000080c,0,0,0,42
64,25,0xfbdafbdd,0xa0c0cf2f,1,1,1,3073,6,3,2,7176,0,77,0x0000080c,0,0,0,77
64,26,0xa43fbf47,0x8de97b10,1,1,1,8225,12,13,6,16061,0,165,0x0000080c,0,0,0,165
64,27,0x6811f7c1,0xcb07044a,1,1,1,173,10,11,2,11245,0,118,0x0000080c,0,0,0,118
64,28,0x610dde2c,0x8cf5deb9,1,1,1,10593,10,14,5,13913,0,144,0x0000080c,0,0,0,144
64,29,0x82241b87,0xbbe27f39,1,1,1,14542,7,6,2,9081,0,96,0x0000080c,0,0,0,96
64,30,0x48647490,0xea9551eb,1,1,1,3903,11,11,3,12303,0,129,0x0000080c,0,0,0,129
64,31,0x63df3b7f,0xa8b057e1,1,1,1,160,11,19,5,15094,0,156,0x0000080c,0,0,0,156
64,32,0x433125bb,0x3221fef0,1,1,1,4720,2,1,1,3413,0,38,0x0000080c,0,0,0,38
64,33,0x7943be40,0x6641ee79,1,1,1,160,4,1,1,4892,0,54,0x0000080c,0,0,0,54
64,34,0x26c93252,0x675d2908,1,1,1,6247,10,13,4,13366,0,138,0x0000080c,0,0,0,138
64,35,0xdbe3ed49,0xa7cfea56,1,1,1,7400,13,18,8,19764,0,203,0x0000080c,0,0,0,203
64,36,0xc2ec9bb4,0xbfc0ae9e,1,1,1,5531,14,23,9,22156,0,227,0x0000080c,0,0,0,227
64,37,0xe7ec8559,0x307064ac,1,1,1,8225,16,28,7,21469,0,220,0x0000080c,0,0,0,220
64,38,0xccb88b54,0x2cf00158,1,1,1,10931,10,17,5,14778,0,153,0x0000080c,0,0,0,153
64,39,0xb512e6a4,0x2b9e708c,1,1,1,2888,11,13,3,13074,0,135,0x0000080c,0,0,0,135
64,40,0x7e2c3d82,0xa69fb195,1,1,1,11272,10,9,4,16792,0,173,0x0000080c,0,0,0,173
64,41,0x58b3e5ad,0x23a21253,1,1,1,4512,6,5,2,7315,0,79,0x0000080c,0,0,0,79
64,42,0x9a07c40b,0x3ea78d8c,1,1,1,507,10,8,5,14012,0,145,0x0000080c,0,0,0,145
64,43,0xf1f9a54b,0x7b00db61,1,1,1,11272,10,12,5,13852,0,143,0x0000080c,0,0,0,143
64,44,0xfba6212d,0xb8b8356a,1,1,1,7400,11,8,3,12404,0,129,0x0000080c,0,0,0,129
64,45,0x1ca60615,0xd753b84a,1,1,1,7786,11,14,4,12858,0,133,0x0000080c,0,0,0,133
64,46,0xa085c93e,0x19b8504d,1,1,1,6247,9,10,4,12491,0,130,0x0000080c,0,0,0,130
64,47,0x18190603,0xad0438b2,1,1,1,5200,15,30,12,25538,0,259,0x0000080c,0,0,0,259
64,48,0xc1143c78,0xbbdab3cd,1,1,1,15288,13,13,6,18404,0,189,0x0000080c,0,0,0,189
64,49,0x332063fc,0x222ba57c,1,1,1,10234,11,11,5,15727,0,162,0x0000080c,0,0,0,162
64,50,0xd6f4066b,0xab9eb714,1,1,1,1038,16,32,12,25344,0,258,0x0000080c,0,0,0,258
64,51,0x64b9628c,0x9cd8b518,1,1,1,14405,8,10,3,9972,0,105,0x0000080c,0,0,0,105
64,52,0x894e6771,0x8a255c2e,1,1,1,16090,16,43,15,31090,0,315,0x0000080c,0,0,0,315
64,53,0xe3e668e8,0xff1f20c3,1,1,1,15469,13,21,7,18805,0,193,0x0000080c,0,0,0,193
64,54,0x36980406,0xfbdbfa61,1,1,1,14405,9,13,4,12400,0,128,0x0000080c,0,0,0,128
64,55,0x114d2b4a,0xa617ad4e,1,1,1,11647,2,1,1,3613,0,42,0x0000080c,0,0,0,42
64,56,0x3b8907e1,0x0c6cbd10,1,1,1,7786,7,4,2,8567,0,91,0x0000080c,0,0,0,91
64,57,0x2cd09c1d,0x964fb1a7,1,1,1,3876,12,15,5,15205,0,157,0x0000080c,0,0,0,157
64,58,0x6d7a8604,0xbd6f99c6,1,1,1,8225,5,4,2,7021,0,75,0x0000080c,0,0,0,75
64,59,0x1fadaf42,0x60010aa3,1,1,1,8225,11,14,4,14500,0,150,0x0000080c,0,0,0,150
64,60,0x92fe7cfd,0xb54e2773,1,1,1,3903,2,1,1,3170,0,37,0x0000080c,0,0,0,37
64,61,0x1aecb060,0x9c545eba,1,1,1,13012,10,13,3,12775,0,134,0x0000080c,0,0,0,134
64,62,0x91778cc3,0xbd1d1bc0,1,1,1,15288,5,4,2,7227,0,76,0x0000080c,0,0,0,76
64,63,0xe6b7e7eb,0xd542988e,1,1,1,14567,10,11,5,13716,0,143,0x0000080c,0,0,0,143
64,64,0x6770144c,0xd2d3c6e7,1,1,1,1801,10,10,4,16746,0,173,0x0000080c,0,0,0,173
64,65,0xc600a248,0x0a1e0844,1,1,1,26,15,28,6,18772,0,193,0x0000080c,0,0,0,193
64,66,0x1ea4f830,0x2ef0f28e,1,1,1,9302,13,26,8,19417,0,200,0x0000080c,0,0,0,200
64,67,0x639604f3,0x7fe04f83,1,1,1,682,11,15,5,14512,0,151,0x0000080c,0,0,0,151
64,68,0x6e084a84,0xb643b17e,1,1,1,1825,12,24,6,16901,0,174,0x0000080c,0,0,0,174
64,69,0x3d7fc476,0x467d7a44,1,1,1,8225,15,23,5,18072,0,185,0x0000080c,0,0,0,185
64,70,0xedca3875,0xefade11e,1,1,1,5531,15,40,12,26539,0,271,0x0000080c,0,0,0,271
64,71,0xb883121d,0x095c678c,1,1,1,2852,16,27,11,26589,0,271,0x0000080c,0,0,0,271
64,72,0xace22797,0xbc422a9a,1,1,1,13048,13,20,5,16425,0,170,0x0000080c,0,0,0,170
64,73,0xefd3172d,0x8c2c3233,1,1,1,701,17,35,10,25330,0,259,0x0000080c,0,0,0,259
64,74,0xe6aacdb5,0x7f1c158a,1,1,1,507,16,48,13,27402,0,278,0x0000080c,0,0,0,278
64,75,0x6566c598,0xca804b00,1,1,1,10812,7,5,1,7788,0,83,0x0000080c,0,0,0,83
64,76,0x4e646d9d,0xcbae5ac0,1,1,1,1801,15,36,11,24635,0,252,0x0000080c,0,0,0,252
64,77,0x05d81d6f,0x260c4013,1,1,1,701,8,8,3,9716,0,102,0x0000080c,0,0,0,102
64,78,0x2018f6a3,0x5728c7f4,1,1,1,5281,6,5,2,7700,0,81,0x0000080c,0,0,0,81
64,79,0x718ebf0c,0x4d7d460c,1,1,1,8089,16,43,15,30114,0,305,0x0000080c,0,0,0,305
64,80,0x042a8f17,0x2093b3f4,1,1,1,8799,8,4,2,8905,0,94,0x0000080c,0,0,0,94
64,81,0xfc1c775d,0x35bd20f1,1,1,1,7786,7,6,2,8071,0,86,0x0000080c,0,0,0,86
64,82,0x16b93b63,0x7d609ba5,1,1,1,10234,11,15,5,15365,0,158,0x0000080c,0,0,0,158
64,83,0x8ce1028e,0xb152e7ef,1,1,1,5270,14,23,8,26113,0,266,0x0000080c,0,0,0,266
64,84,0x87bad980,0x7dbefa97,1,1,1,14494,3,1,1,4272,0,48,0x0000080c,0,0,0,48
64,85,0xd63d86f3,0xf5399cca,1,1,1,5200,10,13,3,11642,0,121,0x0000080c,0,0,0,121
64,86,0xeeaba102,0x01560fc0,1,1,1,586,12,19,6,16563,0,171,0x0000080c,0,0,0,171
64,87,0xc1fee4bb,0xc7e12d58,1,1,1,10593,13,23,8,19295,0,198,0x0000080c,0,0,0,198
64,88,0x0707c9da,0xf644a3f9,1,1,1,7786,13,25,6,17457,0,179,0x0000080c,0,0,0,179
64,89,0xde0d9c30,0x58a2ee8f,1,1,1,10931,10,13,5,14887,0,154,0x0000080c,0,0,0,154
64,90,0x7cd0efc7,0x9f385cfb,1,1,1,16090,13,12,6,17862,0,184,0x0000080c,0,0,0,184
64,91,0xe4cb50a6,0x94d13729,1,1,1,13048,14,18,8,21132,0,215,0x0000080c,0,0,0,215
64,92,0xa0882219,0x18f75d24,1,1,1,5341,3,1,1,4374,0,48,0x0000080c,0,0,0,48
64,93,0xc435e6f2,0xf75a52bc,1,1,1,13012,10,14,3,11812,0,123,0x0000080c,0,0,0,123
64,94,0x011b63f0,0x0aa34346,1,1,1,507,13,21,7,18299,0,188,0x0000080c,0,0,0,188
64,95,0x1b456e77,0xee460f94,1,1,1,507,20,75,18,39093,0,396,0x0000080c,0,0,0,396
64,96,0x10088608,0xef418331,1,1,1,13012,14,21,6,17820,0,183,0x0000080c,0,0,0,183
64,97,0x6fcfc352,0xf8fa9f4c,1,1,1,1801,16,33,14,29640,0,301,0x0000080c,0,0,0,301
64,98,0xfb6077af,0x713595a9,1,1,1,491,10,7,2,10756,0,112,0x0000080c,0,0,0,112
64,99,0xc6ebb72e,0x08fdf109,1,1,1,5531,6,4,2,7438,0,80,0x0000080c,0,0,0,80
256,0,0x7b1dcdaf,0x24370df2,1,1,1,15288,8,7,3,10518,0,109,0x0000080c,0,0,0,109
256,1,0x3a85a4dc,0xa3b9aa35,1,1,1,5849,5,2,1,5889,0,64,0x0000080c,0,0,0,64
256,2,0x6162a8b2,0x871c276f,1,1,1,8081,7,3,2,8315,0,88,0x0000080c,0,0,0,88
256,3,0xc3adc34e,0xf5b8f22b,1,1,1,16060,9,8,4,12237,0,127,0x0000080c,0,0,0,127
256,4,0x2bb073ff,0x3f8396e3,1,1,1,12680,12,17,7,18101,0,186,0x0000080c,0,0,0,186
256,5,0xda585ab3,0xa7197ad7,1,1,1,7233,10,5,2,10790,0,113,0x0000080c,0,0,0,113
256,6,0x0ed109c0,0x5701ce52,1,1,1,3716,7,7,2,12650,0,132,0x0000080c,0,0,0,132
256,7,0x102ecf73,0x53c7612b,1,1,1,3545,8,8,3,9517,0,101,0x0000080c,0,0,0,101
256,8,0xcf29b6a1,0x35231a84,1,1,1,11907,10,8,4,13553,0,139,0x0000080c,0,0,0,139
256,9,0xc49cbb42,0xd0a3bbb8,1,1,1,12001,1,0,0,1551,0,21,0x0000080c,0,0,0,21
256,10,0x4cc51d23,0xee0e3ab4,1,1,1,5451,4,2,1,4776,0,53,0x0000080c,0,0,0,53
256,11,0xf9e8aa7a,0x3208c31a,1,1,1,873,12,19,7,17358,0,179,0x0000080c,0,0,0,179
256,12,0xdda8b051,0xc8105c9d,1,1,1,90,5,3,2,6718,0,72,0x0000080c,0,0,0,72
256,13,0xabfb11bf,0xf5dec75e,1,1,1,7326,6,5,2,7686,0,81,0x0000080c,0,0,0,81
256,14,0x20639811,0x6b6a7c47,1,1,1,1930,6,7,2,7808,0,83,0x0000080c,0,0,0,83
256,15,0xac72acd2,0xca84bc6c,1,1,1,13448,9,3,2,10194,0,106,0x0000080c,0,0,0,106
256,16,0x49a2da79,0xe1376725,1,1,1,12329,6,4,2,7315,0,78,0x0000080c,0,0,0,78
256,17,0x63a4e9d7,0x6166dba4,1,1,1,6247,7,6,2,8658,0,93,0x0000080c,0,0,0,93
256,18,0x8983f102,0x43fb6183,1,1,1,4389,7,4,1,6950,0,75,0x0000080c,0,0,0,75
256,19,0xb671aa78,0xc97ad8a2,1,1,1,13749,7,3,2,8668,0,92,0x0000080c,0,0,0,92
256,20,0xdaeb566a,0x989e5b3d,1,1,1,6940,9,9,4,12548,0,131,0x0000080c,0,0,0,131
256,21,0xf6181c00,0xa345ac4b,1,1,1,2302,9,4,4,12493,0,130,0x0000080c,0,0,0,130
256,22,0x4e18d852,0xa08980df,1,1,1,7844,9,7,3,10362,0,109,0x0000080c,0,0,0,109
256,23,0xa035ceba,0x611de4c4,1,1,1,6733,5,4,2,7060,0,75,0x0000080c,0,0,0,75
256,24,0xc2416ee4,0x7323f479,1,1,1,4724,8,10,3,9676,0,102,0x0000080c,0,0,0,102
256,25,0xfbdafbdd,0xa0c0cf2f,1,1,1,9555,12,14,5,15186,0,157,0x0000080c,0,0,0,157
256,26,0xa43fbf47,0x8de97b10,1,1,1,6702,9,6,2,9272,0,97,0x0000080c,0,0,0,97
256,27,0x6811f7c1,0xcb07044a,1,1,1,10532,6,4,2,7587,0,81,0x0000080c,0,0,0,81
256,28,0x610dde2c,0x8cf5deb9,1,1,1,314,8,7,2,9259,0,97,0x0000080c,0,0,0,97
256,29,0x82241b87,0xbbe27f39,1,1,1,14410,7,6,2,9091,0,95,0x0000080c,0,0,0,95
256,30,0x48647490,0xea9551eb,1,1,1,4956,9,7,3,10702,0,112,0x0000080c,0,0,0,112
256,31,0x63df3b7f,0xa8b057e1,1,1,1,15859,9,10,4,12706,0,131,0x0000080c,0,0,0,131
256,32,0x433125bb,0x3221fef0,1,1,1,11246,10,12,4,12771,0,133,0x0000080c,0,0,0,133
256,33,0x7943be40,0x6641ee79,1,1,1,825,8,8,3,9912,0,103,0x0000080c,0,0,0,103
256,34,0x26c93252,0x675d2908,1,1,1,10842,7,5,2,8871,0,94,0x0000080c,0,0,0,94
256,35,0xdbe3ed49,0xa7cfea56,1,1,1,9972,6,6,2,7764,0,83,0x0000080c,0,0,0,83
256,36,0xc2ec9bb4,0xbfc0ae9e,1,1,1,16297,6,3,2,8370,0,89,0x0000080c,0,0,0,89
256,37,0xe7ec8559,0x307064ac,1,1,1,1456,5,4,2,6399,0,69,0x0000080c,0,0,0,69
256,38,0xccb88b54,0x2cf00158,1,1,1,11990,6,5,2,8181,0,86,0x0000080c,0,0,0,86
256,39,0xb512e6a4,0x2b9e708c,1,1,1,10839,4,2,1,4853,0,52,0x0000080c,0,0,0,52
256,40,0x7e2c3d82,0xa69fb195,1,1,1,586,5,4,2,6941,0,75,0x0000080c,0,0,0,75
256,41,0x58b3e5ad,0x23a21253,1,1,1,7400,5,4,2,6602,0,70,0x0000080c,0,0,0,70
256,42,0x9a07c40b,0x3ea78d8c,1,1,1,507,10,8,5,14020,0,144,0x0000080c,0,0,0,144
256,43,0xf1f9a54b,0x7b00db61,1,1,1,160,6,3,1,5966,0,64,0x0000080c,0,0,0,64
256,44,0xfba6212d,0xb8b8356a,1,1,1,7400,11,8,3,12401,0,129,0x0000080c,0,0,0,129
256,45,0x1ca60615,0xd753b84a,1,1,1,8996,6,4,2,7292,0,78,0x0000080c,0,0,0,78
256,46,0xa085c93e,0x19b8504d,1,1,1,15586,8,6,2,9615,0,102,0x0000080c,0,0,0,102
256,47,0x18190603,0xad0438b2,1,1,1,56,9,6,3,11265,0,118,0x0000080c,0,0,0,118
256,48,0xc1143c78,0xbbdab3cd,1,1,1,10265,11,7,4,14233,0,148,0x0000080c,0,0,0,148
256,49,0x332063fc,0x222ba57c,1,1,1,5281,9,6,2,10711,0,113,0x0000080c,0,0,0,113
256,50,0xd6f4066b,0xab9eb714,1,1,1,2160,13,15,6,16548,0,170,0x0000080c,0,0,0,170
256,51,0x64b9628c,0x9cd8b518,1,1,1,6300,5,4,2,6572,0,70,0x0000080c,0,0,0,70
256,52,0x894e6771,0x8a255c2e,1,1,1,13448,3,1,1,4674,0,51,0x0000080c,0,0,0,51
256,53,0xe3e668e8,0xff1f20c3,1,1,1,8799,9,7,3,11435,0,120,0x0000080c,0,0,0,120
256,54,0x36980406,0xfbdbfa61,1,1,1,7615,4,2,1,4802,0,53,0x0000080c,0,0,0,53
256,55,0x114d2b4a,0xa617ad4e,1,1,1,12785,4,2,1,5261,0,57,0x0000080c,0,0,0,57
256,56,0x3b8907e1,0x0c6cbd10,1,1,1,7780,7,4,2,8551,0,91,0x0000080c,0,0,0,91
256,57,0x2cd09c1d,0x964fb1a7,1,1,1,9459,7,2,2,7861,0,83,0x0000080c,0,0,0,83
256,58,0x6d7a8604,0xbd6f99c6,1,1,1,8225,5,4,2,7039,0,75,0x0000080c,0,0,0,75
256,59,0x1fadaf42,0x60010aa3,1,1,1,4389,6,5,2,8167,0,86,0x0000080c,0,0,0,86
256,60,0x92fe7cfd,0xb54e2773,1,1,1,11343,9,10,4,11829,0,124,0x0000080c,0,0,0,124
256,61,0x1aecb060,0x9c545eba,1,1,1,12329,11,17,4,14579,0,151,0x0000080c,0,0,0,151
256,62,0x91778cc3,0xbd1d1bc0,1,1,1,5666,10,13,5,14422,0,149,0x0000080c,0,0,0,149
256,63,0xe6b7e7eb,0xd542988e,1,1,1,14388,10,11,5,13702,0,141,0x0000080c,0,0,0,141
256,64,0x6770144c,0xd2d3c6e7,1,1,1,3410,8,4,2,9242,0,97,0x0000080c,0,0,0,97
256,65,0xc600a248,0x0a1e0844,1,1,1,10195,6,3,2,7493,0,80,0x0000080c,0,0,0,80
256,66,0x1ea4f830,0x2ef0f28e,1,1,1,1133,6,2,1,6222,0,67,0x0000080c,0,0,0,67
256,67,0x639604f3,0x7fe04f83,1,1,1,5270,10,10,4,12949,0,135,0x0000080c,0,0,0,135
256,68,0x6e084a84,0xb643b17e,1,1,1,8996,8,6,2,9214,0,97,0x0000080c,0,0,0,97
256,69,0x3d7fc476,0x467d7a44,1,1,1,15374,7,3,2,8623,0,91,0x0000080c,0,0,0,91
256,70,0xedca3875,0xefade11e,1,1,1,2789,4,3,1,4600,0,52,0x0000080c,0,0,0,52
256,71,0xb883121d,0x095c678c,1,1,1,15233,8,6,2,9359,0,98,0x0000080c,0,0,0,98
256,72,0xace22797,0xbc422a9a,1,1,1,1859,7,4,1,7341,0,78,0x0000080c,0,0,0,78
256,73,0xefd3172d,0x8c2c3233,1,1,1,9230,7,6,2,8702,0,92,0x0000080c,0,0,0,92
