target_count,seed_index,seed_j,seed_meas,mode,success,result_valid,result_index,trial_count,l_bbht,actual_iter,cycle_count,timer_hi,timer_lo,status,timeout,unexpected_error,terminal_limit
4,22,0x4e18d852,0xa08980df,0,1,1,507,15,37,37,16859,0,172,0x0000080c,0,0,0
4,22,0x4e18d852,0xa08980df,1,1,1,507,15,37,9,7865,0,83,0x0000080c,0,0,0
4,23,0xa035ceba,0x611de4c4,0,1,1,8685,12,21,21,11280,0,118,0x0000080c,0,0,0
4,23,0xa035ceba,0x611de4c4,1,1,1,8685,12,21,7,6310,0,68,0x0000080c,0,0,0
4,24,0xc2416ee4,0x7323f479,0,1,1,8685,9,14,14,7963,0,84,0x0000080c,0,0,0
4,24,0xc2416ee4,0x7323f479,1,1,1,8685,9,14,4,4420,0,49,0x0000080c,0,0,0
4,25,0xfbdafbdd,0xa0c0cf2f,0,1,1,4724,19,77,77,29320,0,298,0x0000080c,0,0,0
4,25,0xfbdafbdd,0xa0c0cf2f,1,1,1,4724,19,77,22,12791,0,133,0x0000080c,0,0,0
4,26,0xa43fbf47,0x8de97b10,0,1,1,2852,21,83,83,31756,0,322,0x0000080c,0,0,0
4,26,0xa43fbf47,0x8de97b10,1,1,1,2852,21,83,22,13223,0,136,0x0000080c,0,0,0
4,27,0x6811f7c1,0xcb07044a,0,1,1,507,19,77,77,29333,0,297,0x0000080c,0,0,0
4,27,0x6811f7c1,0xcb07044a,1,1,1,507,19,77,22,12823,0,133,0x0000080c,0,0,0
4,28,0x610dde2c,0x8cf5deb9,0,1,1,2852,23,142,142,48307,0,489,0x0000080c,0,0,0
4,28,0x610dde2c,0x8cf5deb9,1,1,1,2852,23,142,32,16718,0,173,0x0000080c,0,0,0
4,29,0x82241b87,0xbbe27f39,0,1,1,2852,18,62,62,24890,0,253,0x0000080c,0,0,0
4,29,0x82241b87,0xbbe27f39,1,1,1,2852,18,62,21,12135,0,126,0x0000080c,0,0,0
4,30,0x48647490,0xea9551eb,0,1,1,2852,20,80,80,30505,0,310,0x0000080c,0,0,0
4,30,0x48647490,0xea9551eb,1,1,1,2852,20,80,26,14379,0,148,0x0000080c,0,0,0
4,31,0x63df3b7f,0xa8b057e1,0,1,1,4724,10,14,14,8415,0,89,0x0000080c,0,0,0
4,31,0x63df3b7f,0xa8b057e1,1,1,1,4724,10,14,4,4745,0,52,0x0000080c,0,0,0
4,32,0x433125bb,0x3221fef0,0,1,1,4724,21,70,70,28374,0,288,0x0000080c,0,0,0
4,32,0x433125bb,0x3221fef0,1,1,1,4724,21,70,26,14350,0,149,0x0000080c,0,0,0
4,33,0x7943be40,0x6641ee79,0,1,1,8685,20,98,98,35271,0,357,0x0000080c,0,0,0
4,33,0x7943be40,0x6641ee79,1,1,1,8685,20,98,31,15309,0,158,0x0000080c,0,0,0
4,34,0x26c93252,0x675d2908,0,1,1,8685,11,17,17,9610,0,101,0x0000080c,0,0,0
4,34,0x26c93252,0x675d2908,1,1,1,8685,11,17,4,5026,0,55,0x0000080c,0,0,0
4,35,0xdbe3ed49,0xa7cfea56,0,1,1,8685,18,73,73,27831,0,283,0x0000080c,0,0,0
4,35,0xdbe3ed49,0xa7cfea56,1,1,1,8685,18,73,17,11225,0,117,0x0000080c,0,0,0
4,36,0xc2ec9bb4,0xbfc0ae9e,0,1,1,4724,17,47,47,20562,0,211,0x0000080c,0,0,0
4,36,0xc2ec9bb4,0xbfc0ae9e,1,1,1,4724,17,47,18,14044,0,146,0x0000080c,0,0,0
4,37,0xe7ec8559,0x307064ac,0,1,1,507,20,85,85,31953,0,324,0x0000080c,0,0,0
4,37,0xe7ec8559,0x307064ac,1,1,1,507,20,85,32,16013,0,164,0x0000080c,0,0,0
4,38,0xccb88b54,0x2cf00158,0,1,1,8685,16,54,54,21839,0,223,0x0000080c,0,0,0
4,38,0xccb88b54,0x2cf00158,1,1,1,8685,16,54,14,9489,0,100,0x0000080c,0,0,0
4,39,0xb512e6a4,0x2b9e708c,0,1,1,4724,18,71,71,27355,0,278,0x0000080c,0,0,0
4,39,0xb512e6a4,0x2b9e708c,1,1,1,4724,18,71,22,12564,0,130,0x0000080c,0,0,0
4,40,0x7e2c3d82,0xa69fb195,0,1,1,507,18,48,48,21126,0,215,0x0000080c,0,0,0
4,40,0x7e2c3d82,0xa69fb195,1,1,1,507,18,48,13,10080,0,106,0x0000080c,0,0,0
4,41,0x58b3e5ad,0x23a21253,0,1,1,2852,12,14,14,9269,0,97,0x0000080c,0,0,0
4,41,0x58b3e5ad,0x23a21253,1,1,1,2852,12,14,7,6211,0,67,0x0000080c,0,0,0
4,42,0x9a07c40b,0x3ea78d8c,0,1,1,2852,15,34,34,15990,0,164,0x0000080c,0,0,0
4,42,0x9a07c40b,0x3ea78d8c,1,1,1,2852,15,34,12,8672,0,92,0x0000080c,0,0,0
4,43,0xf1f9a54b,0x7b00db61,0,1,1,4724,19,98,98,34913,0,354,0x0000080c,0,0,0
4,43,0xf1f9a54b,0x7b00db61,1,1,1,4724,19,98,20,12505,0,130,0x0000080c,0,0,0
4,44,0xfba6212d,0xb8b8356a,0,1,1,2852,21,123,123,42358,0,428,0x0000080c,0,0,0
4,44,0xfba6212d,0xb8b8356a,1,1,1,2852,21,123,32,15921,0,164,0x0000080c,0,0,0
4,45,0x1ca60615,0xd753b84a,0,1,1,2852,20,102,102,36301,0,368,0x0000080c,0,0,0
4,45,0x1ca60615,0xd753b84a,1,1,1,2852,20,102,33,15894,0,163,0x0000080c,0,0,0
4,46,0xa085c93e,0x19b8504d,0,1,1,507,18,68,68,26524,0,270,0x0000080c,0,0,0
4,46,0xa085c93e,0x19b8504d,1,1,1,507,18,68,18,11278,0,117,0x0000080c,0,0,0
4,47,0x18190603,0xad0438b2,0,1,1,8685,19,76,76,29001,0,294,0x0000080c,0,0,0
4,47,0x18190603,0xad0438b2,1,1,1,8685,19,76,26,13855,0,142,0x0000080c,0,0,0
4,48,0xc1143c78,0xbbdab3cd,0,1,1,2852,22,95,95,35613,0,360,0x0000080c,0,0,0
4,48,0xc1143c78,0xbbdab3cd,1,1,1,2852,22,95,35,17637,0,180,0x0000080c,0,0,0
4,49,0x332063fc,0x222ba57c,0,1,1,507,16,44,44,19104,0,196,0x0000080c,0,0,0
4,49,0x332063fc,0x222ba57c,1,1,1,507,16,44,12,11215,0,117,0x0000080c,0,0,0
4,50,0xd6f4066b,0xab9eb714,0,1,1,8685,12,9,9,7970,0,84,0x0000080c,0,0,0
4,50,0xd6f4066b,0xab9eb714,1,1,1,8685,12,9,2,4849,0,53,0x0000080c,0,0,0
4,51,0x64b9628c,0x9cd8b518,0,1,1,4724,21,111,111,39172,0,397,0x0000080c,0,0,0
4,51,0x64b9628c,0x9cd8b518,1,1,1,4724,21,111,23,13927,0,144,0x0000080c,0,0,0
4,52,0x894e6771,0x8a255c2e,0,1,1,2852,18,73,73,27816,0,283,0x0000080c,0,0,0
4,52,0x894e6771,0x8a255c2e,1,1,1,2852,18,73,21,12037,0,125,0x0000080c,0,0,0
4,53,0xe3e668e8,0xff1f20c3,0,1,1,4724,20,77,77,29789,0,302,0x0000080c,0,0,0
4,53,0xe3e668e8,0xff1f20c3,1,1,1,4724,20,77,26,14198,0,147,0x0000080c,0,0,0
4,54,0x36980406,0xfbdbfa61,0,1,1,2852,24,217,217,68726,0,692,0x0000080c,0,0,0
4,54,0x36980406,0xfbdbfa61,1,1,1,2852,24,217,66,26234,0,267,0x0000080c,0,0,0
4,55,0x114d2b4a,0xa617ad4e,0,1,1,507,23,124,124,43667,0,441,0x0000080c,0,0,0
4,55,0x114d2b4a,0xa617ad4e,1,1,1,507,23,124,52,22183,0,226,0x0000080c,0,0,0
4,56,0x3b8907e1,0x0c6cbd10,0,1,1,8685,19,59,59,24530,0,250,0x0000080c,0,0,0
4,56,0x3b8907e1,0x0c6cbd10,1,1,1,8685,19,59,21,12343,0,128,0x0000080c,0,0,0
4,57,0x2cd09c1d,0x964fb1a7,0,1,1,4724,22,166,166,54250,0,546,0x0000080c,0,0,0
4,57,0x2cd09c1d,0x964fb1a7,1,1,1,4724,22,166,42,19001,0,194,0x0000080c,0,0,0
4,58,0x6d7a8604,0xbd6f99c6,0,1,1,507,21,97,97,35487,0,359,0x0000080c,0,0,0
4,58,0x6d7a8604,0xbd6f99c6,1,1,1,507,21,97,21,13306,0,138,0x0000080c,0,0,0
4,59,0x1fadaf42,0x60010aa3,0,1,1,2852,20,86,86,32233,0,327,0x0000080c,0,0,0
4,59,0x1fadaf42,0x60010aa3,1,1,1,2852,20,86,25,13965,0,143,0x0000080c,0,0,0
4,60,0x92fe7cfd,0xb54e2773,0,1,1,507,18,84,84,30707,0,311,0x0000080c,0,0,0
4,60,0x92fe7cfd,0xb54e2773,1,1,1,507,18,84,23,12932,0,135,0x0000080c,0,0,0
4,61,0x1aecb060,0x9c545eba,0,1,1,507,22,123,123,42877,0,433,0x0000080c,0,0,0
4,61,0x1aecb060,0x9c545eba,1,1,1,507,22,123,48,22695,0,231,0x0000080c,0,0,0
4,62,0x91778cc3,0xbd1d1bc0,0,1,1,2852,23,153,153,51375,0,518,0x0000080c,0,0,0
4,62,0x91778cc3,0xbd1d1bc0,1,1,1,2852,23,153,34,17395,0,179,0x0000080c,0,0,0
4,63,0xe6b7e7eb,0xd542988e,0,1,1,2852,18,54,54,22733,0,232,0x0000080c,0,0,0
4,63,0xe6b7e7eb,0xd542988e,1,1,1,2852,18,54,11,9335,0,98,0x0000080c,0,0,0
4,64,0x6770144c,0xd2d3c6e7,0,1,1,507,19,64,64,25841,0,263,0x0000080c,0,0,0
4,64,0x6770144c,0xd2d3c6e7,1,1,1,507,19,64,16,11378,0,119,0x0000080c,0,0,0
4,65,0xc600a248,0x0a1e0844,0,1,1,8685,23,131,131,45343,0,458,0x0000080c,0,0,0
4,65,0xc600a248,0x0a1e0844,1,1,1,8685,23,131,64,25113,0,256,0x0000080c,0,0,0
4,66,0x1ea4f830,0x2ef0f28e,0,1,1,4724,25,172,172,57338,0,578,0x0000080c,0,0,0
4,66,0x1ea4f830,0x2ef0f28e,1,1,1,4724,25,172,65,26681,0,272,0x0000080c,0,0,0
4,67,0x639604f3,0x7fe04f83,0,1,1,8685,16,30,30,15356,0,158,0x0000080c,0,0,0
4,67,0x639604f3,0x7fe04f83,1,1,1,8685,16,30,9,8253,0,87,0x0000080c,0,0,0
4,68,0x6e084a84,0xb643b17e,0,1,1,2852,21,81,81,31300,0,318,0x0000080c,0,0,0
4,68,0x6e084a84,0xb643b17e,1,1,1,2852,21,81,31,15824,0,163,0x0000080c,0,0,0
4,69,0x3d7fc476,0x467d7a44,0,1,1,8685,22,106,106,38347,0,388,0x0000080c,0,0,0
4,69,0x3d7fc476,0x467d7a44,1,1,1,8685,22,106,27,15076,0,155,0x0000080c,0,0,0
4,70,0xedca3875,0xefade11e,0,1,1,2852,23,119,119,42300,0,427,0x0000080c,0,0,0
4,70,0xedca3875,0xefade11e,1,1,1,2852,23,119,42,19849,0,202,0x0000080c,0,0,0
4,71,0xb883121d,0x095c678c,0,1,1,2852,22,124,124,43131,0,436,0x0000080c,0,0,0
4,71,0xb883121d,0x095c678c,1,1,1,2852,22,124,40,18572,0,189,0x0000080c,0,0,0
4,72,0xace22797,0xbc422a9a,0,1,1,507,12,15,15,9580,0,99,0x0000080c,0,0,0
4,72,0xace22797,0xbc422a9a,1,1,1,507,12,15,4,5399,0,58,0x0000080c,0,0,0
4,73,0xefd3172d,0x8c2c3233,0,1,1,2852,20,66,66,26719,0,272,0x0000080c,0,0,0
4,73,0xefd3172d,0x8c2c3233,1,1,1,2852,20,66,18,14253,0,147,0x0000080c,0,0,0
4,74,0xe6aacdb5,0x7f1c158a,0,1,1,507,21,145,145,48162,0,487,0x0000080c,0,0,0
4,74,0xe6aacdb5,0x7f1c158a,1,1,1,507,21,145,33,16198,0,166,0x0000080c,0,0,0
4,75,0x6566c598,0xca804b00,0,1,1,2852,9,9,9,6587,0,69,0x0000080c,0,0,0
4,75,0x6566c598,0xca804b00,1,1,1,2852,9,9,4,4368,0,48,0x0000080c,0,0,0
4,76,0x4e646d9d,0xcbae5ac0,0,1,1,2852,16,47,47,19926,0,204,0x0000080c,0,0,0
4,76,0x4e646d9d,0xcbae5ac0,1,1,1,2852,16,47,13,9166,0,97,0x0000080c,0,0,0
4,77,0x05d81d6f,0x260c4013,0,1,1,507,18,67,67,26086,0,265,0x0000080c,0,0,0
4,77,0x05d81d6f,0x260c4013,1,1,1,507,18,67,22,12159,0,127,0x0000080c,0,0,0
4,78,0x2018f6a3,0x5728c7f4,0,1,1,4724,25,177,177,58613,0,591,0x0000080c,0,0,0
4,78,0x2018f6a3,0x5728c7f4,1,1,1,4724,25,177,69,27697,0,281,0x0000080c,0,0,0
4,79,0x718ebf0c,0x4d7d460c,0,1,1,2852,22,90,90,34155,0,346,0x0000080c,0,0,0
4,79,0x718ebf0c,0x4d7d460c,1,1,1,2852,22,90,31,16294,0,167,0x0000080c,0,0,0
4,80,0x042a8f17,0x2093b3f4,0,1,1,8685,24,175,175,57521,0,580,0x0000080c,0,0,0
4,80,0x042a8f17,0x2093b3f4,1,1,1,8685,24,175,48,21433,0,218,0x0000080c,0,0,0
4,81,0xfc1c775d,0x35bd20f1,0,1,1,8685,9,12,12,7410,0,80,0x0000080c,0,0,0
4,81,0xfc1c775d,0x35bd20f1,1,1,1,8685,9,12,3,4131,0,46,0x0000080c,0,0,0
4,82,0x16b93b63,0x7d609ba5,0,1,1,8685,12,18,18,10393,0,109,0x0000080c,0,0,0
4,82,0x16b93b63,0x7d609ba5,1,1,1,8685,12,18,5,5682,0,62,0x0000080c,0,0,0
4,83,0x8ce1028e,0xb152e7ef,0,1,1,8685,14,23,23,12589,0,130,0x0000080c,0,0,0
4,83,0x8ce1028e,0xb152e7ef,1,1,1,8685,14,23,9,7489,0,79,0x0000080c,0,0,0
4,84,0x87bad980,0x7dbefa97,0,1,1,4724,21,132,132,44836,0,453,0x0000080c,0,0,0
4,84,0x87bad980,0x7dbefa97,1,1,1,4724,21,132,28,15187,0,157,0x0000080c,0,0,0
4,85,0xd63d86f3,0xf5399cca,0,1,1,4724,20,91,91,33525,0,340,0x0000080c,0,0,0
4,85,0xd63d86f3,0xf5399cca,1,1,1,4724,20,91,29,15115,0,155,0x0000080c,0,0,0
4,86,0xeeaba102,0x01560fc0,0,1,1,8685,21,91,91,33916,0,343,0x0000080c,0,0,0
4,86,0xeeaba102,0x01560fc0,1,1,1,8685,21,91,20,13256,0,138,0x0000080c,0,0,0
4,87,0xc1fee4bb,0xc7e12d58,0,1,1,4724,19,89,89,32532,0,331,0x0000080c,0,0,0
4,87,0xc1fee4bb,0xc7e12d58,1,1,1,4724,19,89,20,15138,0,157,0x0000080c,0,0,0
4,88,0x0707c9da,0xf644a3f9,0,1,1,8685,16,48,48,20190,0,207,0x0000080c,0,0,0
4,88,0x0707c9da,0xf644a3f9,1,1,1,8685,16,48,16,10007,0,105,0x0000080c,0,0,0
4,89,0xde0d9c30,0x58a2ee8f,0,1,1,507,16,41,41,18377,0,188,0x0000080c,0,0,0
4,89,0xde0d9c30,0x58a2ee8f,1,1,1,507,16,41,8,7879,0,84,0x0000080c,0,0,0
4,90,0x7cd0efc7,0x9f385cfb,0,1,1,8685,18,54,54,22776,0,233,0x0000080c,0,0,0
4,90,0x7cd0efc7,0x9f385cfb,1,1,1,8685,18,54,24,12963,0,134,0x0000080c,0,0,0
4,91,0xe4cb50a6,0x94d13729,0,1,1,507,17,53,53,21994,0,224,0x0000080c,0,0,0
4,91,0xe4cb50a6,0x94d13729,1,1,1,507,17,53,18,10963,0,113,0x0000080c,0,0,0
4,92,0xa0882219,0x18f75d24,0,1,1,2852,11,13,13,8570,0,90,0x0000080c,0,0,0
4,92,0xa0882219,0x18f75d24,1,1,1,2852,11,13,6,5575,0,61,0x0000080c,0,0,0
4,93,0xc435e6f2,0xf75a52bc,0,1,1,8685,20,96,96,34769,0,352,0x0000080c,0,0,0
4,93,0xc435e6f2,0xf75a52bc,1,1,1,8685,20,96,25,13996,0,144,0x0000080c,0,0,0
4,94,0x011b63f0,0x0aa34346,0,1,1,4724,19,71,71,27654,0,281,0x0000080c,0,0,0
4,94,0x011b63f0,0x0aa34346,1,1,1,4724,19,71,27,13945,0,144,0x0000080c,0,0,0
4,95,0x1b456e77,0xee460f94,0,1,1,8685,17,47,47,20503,0,210,0x0000080c,0,0,0
4,95,0x1b456e77,0xee460f94,1,1,1,8685,17,47,18,11459,0,119,0x0000080c,0,0,0
4,96,0x10088608,0xef418331,0,1,1,8685,19,74,74,28447,0,289,0x0000080c,0,0,0
4,96,0x10088608,0xef418331,1,1,1,8685,19,74,18,11602,0,121,0x0000080c,0,0,0
4,97,0x6fcfc352,0xf8fa9f4c,0,1,1,2852,22,124,124,43127,0,436,0x0000080c,0,0,0
4,97,0x6fcfc352,0xf8fa9f4c,1,1,1,2852,22,124,28,15686,0,161,0x0000080c,0,0,0
4,98,0xfb6077af,0x713595a9,0,1,1,8685,20,102,102,36398,0,368,0x0000080c,0,0,0
4,98,0xfb6077af,0x713595a9,1,1,1,8685,20,102,20,12485,0,130,0x0000080c,0,0,0
4,99,0xc6ebb72e,0x08fdf109,0,1,1,8685,16,42,42,18620,0,191,0x0000080c,0,0,0
4,99,0xc6ebb72e,0x08fdf109,1,1,1,8685,16,42,14,9450,0,100,0x0000080c,0,0,0
16,0,0x7b1dcdaf,0x24370df2,0,1,1,4512,11,15,15,9054,0,95,0x0000080c,0,0,0
16,0,0x7b1dcdaf,0x24370df2,1,1,1,4512,11,15,3,4731,0,52,0x0000080c,0,0,0
16,1,0x3a85a4dc,0xa3b9aa35,0,1,1,507,15,23,23,13144,0,136,0x0000080c,0,0,0
16,1,0x3a85a4dc,0xa3b9aa35,1,1,1,507,15,23,9,10900,0,114,0x0000080c,0,0,0
16,2,0x6162a8b2,0x871c276f,0,1,1,10593,17,56,56,22748,0,233,0x0000080c,0,0,0
16,2,0x6162a8b2,0x871c276f,1,1,1,10593,17,56,16,10273,0,107,0x0000080c,0,0,0
16,3,0xc3adc34e,0xf5b8f22b,0,1,1,5281,18,56,56,23284,0,238,0x0000080c,0,0,0
16,3,0xc3adc34e,0xf5b8f22b,1,1,1,5281,18,56,21,12267,0,126,0x0000080c,0,0,0
16,4,0x2bb073ff,0x3f8396e3,0,1,1,4512,14,27,27,13683,0,141,0x0000080c,0,0,0
16,4,0x2bb073ff,0x3f8396e3,1,1,1,4512,14,27,7,6914,0,75,0x0000080c,0,0,0
16,5,0xda585ab3,0xa7197ad7,0,1,1,10839,15,18,18,11848,0,124,0x0000080c,0,0,0
16,5,0xda585ab3,0xa7197ad7,1,1,1,10839,15,18,5,6791,0,73,0x0000080c,0,0,0
16,6,0x0ed109c0,0x5701ce52,0,1,1,3947,17,68,68,25892,0,264,0x0000080c,0,0,0
16,6,0x0ed109c0,0x5701ce52,1,1,1,3947,17,68,18,10941,0,114,0x0000080c,0,0,0
16,7,0x102ecf73,0x53c7612b,0,1,1,5281,12,25,25,12157,0,127,0x0000080c,0,0,0
16,7,0x102ecf73,0x53c7612b,1,1,1,5281,12,25,7,6200,0,66,0x0000080c,0,0,0
16,8,0xcf29b6a1,0x35231a84,0,1,1,2852,14,32,32,15130,0,156,0x0000080c,0,0,0
16,8,0xcf29b6a1,0x35231a84,1,1,1,2852,14,32,7,6995,0,74,0x0000080c,0,0,0
16,9,0xc49cbb42,0xd0a3bbb8,0,1,1,3947,12,20,20,10931,0,114,0x0000080c,0,0,0
16,9,0xc49cbb42,0xd0a3bbb8,1,1,1,3947,12,20,6,5955,0,64,0x0000080c,0,0,0
16,10,0x4cc51d23,0xee0e3ab4,0,1,1,14405,15,35,35,16137,0,166,0x0000080c,0,0,0
16,10,0x4cc51d23,0xee0e3ab4,1,1,1,14405,15,35,11,8255,0,87,0x0000080c,0,0,0
16,11,0xf9e8aa7a,0x3208c31a,0,1,1,1721,17,57,57,22990,0,234,0x0000080c,0,0,0
16,11,0xf9e8aa7a,0x3208c31a,1,1,1,1721,17,57,11,9155,0,97,0x0000080c,0,0,0
16,12,0xdda8b051,0xc8105c9d,0,1,1,5281,16,28,28,14839,0,154,0x0000080c,0,0,0
16,12,0xdda8b051,0xc8105c9d,1,1,1,5281,16,28,12,9058,0,95,0x0000080c,0,0,0
16,13,0xabfb11bf,0xf5dec75e,0,1,1,10593,16,43,43,18917,0,193,0x0000080c,0,0,0
16,13,0xabfb11bf,0xf5dec75e,1,1,1,10593,16,43,10,8415,0,89,0x0000080c,0,0,0
16,14,0x20639811,0x6b6a7c47,0,1,1,4724,19,71,71,27692,0,281,0x0000080c,0,0,0
16,14,0x20639811,0x6b6a7c47,1,1,1,4724,19,71,17,11445,0,119,0x0000080c,0,0,0
16,15,0xac72acd2,0xca84bc6c,0,1,1,14405,21,85,85,32348,0,327,0x0000080c,0,0,0
16,15,0xac72acd2,0xca84bc6c,1,1,1,14405,21,85,39,18415,0,188,0x0000080c,0,0,0
16,16,0x49a2da79,0xe1376725,0,1,1,10931,13,30,30,14052,0,146,0x0000080c,0,0,0
16,16,0x49a2da79,0xe1376725,1,1,1,10931,13,30,8,9960,0,104,0x0000080c,0,0,0
16,17,0x63a4e9d7,0x6166dba4,0,1,1,5281,11,13,13,8564,0,90,0x0000080c,0,0,0
16,17,0x63a4e9d7,0x6166dba4,1,1,1,5281,11,13,4,5069,0,55,0x0000080c,0,0,0
16,18,0x8983f102,0x43fb6183,0,1,1,5281,14,27,27,13629,0,141,0x0000080c,0,0,0
16,18,0x8983f102,0x43fb6183,1,1,1,5281,14,27,9,7399,0,79,0x0000080c,0,0,0
16,19,0xb671aa78,0xc97ad8a2,0,1,1,10931,21,82,82,31529,0,319,0x0000080c,0,0,0
16,19,0xb671aa78,0xc97ad8a2,1,1,1,10931,21,82,33,16180,0,166,0x0000080c,0,0,0
16,20,0xdaeb566a,0x989e5b3d,0,1,1,10931,17,58,58,23375,0,239,0x0000080c,0,0,0
16,20,0xdaeb566a,0x989e5b3d,1,1,1,10931,17,58,13,9670,0,101,0x0000080c,0,0,0
16,21,0xf6181c00,0xa345ac4b,0,1,1,7786,19,67,67,26710,0,272,0x0000080c,0,0,0
16,21,0xf6181c00,0xa345ac4b,1,1,1,7786,19,67,18,11888,0,123,0x0000080c,0,0,0
16,22,0x4e18d852,0xa08980df,0,1,1,491,15,37,37,16857,0,172,0x0000080c,0,0,0
16,22,0x4e18d852,0xa08980df,1,1,1,491,15,37,9,7819,0,82,0x0000080c,0,0,0
16,23,0xa035ceba,0x611de4c4,0,1,1,8685,12,21,21,11316,0,117,0x0000080c,0,0,0
16,23,0xa035ceba,0x611de4c4,1,1,1,8685,12,21,7,6346,0,68,0x0000080c,0,0,0
16,24,0xc2416ee4,0x7323f479,0,1,1,7786,16,47,47,19933,0,204,0x0000080c,0,0,0
16,24,0xc2416ee4,0x7323f479,1,1,1,7786,16,47,15,9790,0,103,0x0000080c,0,0,0
16,25,0xfbdafbdd,0xa0c0cf2f,0,1,1,491,9,6,6,5741,0,62,0x0000080c,0,0,0
16,25,0xfbdafbdd,0xa0c0cf2f,1,1,1,491,9,6,2,3785,0,43,0x0000080c,0,0,0
16,26,0xa43fbf47,0x8de97b10,0,1,1,4512,15,29,29,14634,0,150,0x0000080c,0,0,0
16,26,0xa43fbf47,0x8de97b10,1,1,1,4512,15,29,10,7965,0,84,0x0000080c,0,0,0
16,27,0x6811f7c1,0xcb07044a,0,1,1,3947,14,32,32,15052,0,155,0x0000080c,0,0,0
16,27,0x6811f7c1,0xcb07044a,1,1,1,3947,14,32,10,7898,0,84,0x0000080c,0,0,0
16,28,0x610dde2c,0x8cf5deb9,0,1,1,5281,11,17,17,9575,0,100,0x0000080c,0,0,0
16,28,0x610dde2c,0x8cf5deb9,1,1,1,5281,11,17,5,5271,0,57,0x0000080c,0,0,0
16,29,0x82241b87,0xbbe27f39,0,1,1,7786,14,30,30,14473,0,149,0x0000080c,0,0,0
16,29,0x82241b87,0xbbe27f39,1,1,1,7786,14,30,6,6601,0,71,0x0000080c,0,0,0
16,30,0x48647490,0xea9551eb,0,1,1,3947,15,26,26,13847,0,142,0x0000080c,0,0,0
16,30,0x48647490,0xea9551eb,1,1,1,3947,15,26,7,7273,0,77,0x0000080c,0,0,0
16,31,0x63df3b7f,0xa8b057e1,0,1,1,2852,14,35,35,15803,0,163,0x0000080c,0,0,0
16,31,0x63df3b7f,0xa8b057e1,1,1,1,2852,14,35,9,7403,0,79,0x0000080c,0,0,0
16,32,0x433125bb,0x3221fef0,0,1,1,5281,21,70,70,28313,0,288,0x0000080c,0,0,0
16,32,0x433125bb,0x3221fef0,1,1,1,5281,21,70,26,17104,0,176,0x0000080c,0,0,0
16,33,0x7943be40,0x6641ee79,0,1,1,491,13,23,23,12077,0,125,0x0000080c,0,0,0
16,33,0x7943be40,0x6641ee79,1,1,1,491,13,23,6,6184,0,67,0x0000080c,0,0,0
16,34,0x26c93252,0x675d2908,0,1,1,8685,11,17,17,9613,0,101,0x0000080c,0,0,0
16,34,0x26c93252,0x675d2908,1,1,1,8685,11,17,4,5029,0,56,0x0000080c,0,0,0
16,35,0xdbe3ed49,0xa7cfea56,0,1,1,10593,15,30,30,14922,0,153,0x0000080c,0,0,0
16,35,0xdbe3ed49,0xa7cfea56,1,1,1,10593,15,30,12,8700,0,92,0x0000080c,0,0,0
16,36,0xc2ec9bb4,0xbfc0ae9e,0,1,1,10931,7,5,5,4665,0,51,0x0000080c,0,0,0
16,36,0xc2ec9bb4,0xbfc0ae9e,1,1,1,10931,7,5,2,3220,0,36,0x0000080c,0,0,0
16,37,0xe7ec8559,0x307064ac,0,1,1,491,2,1,1,1192,0,16,0x0000080c,0,0,0
16,37,0xe7ec8559,0x307064ac,1,1,1,491,2,1,1,1160,0,16,0x0000080c,0,0,0
16,38,0xccb88b54,0x2cf00158,0,1,1,15288,15,40,40,17719,0,182,0x0000080c,0,0,0
16,38,0xccb88b54,0x2cf00158,1,1,1,15288,15,40,9,7872,0,84,0x0000080c,0,0,0
16,39,0xb512e6a4,0x2b9e708c,0,1,1,15288,18,71,71,27328,0,278,0x0000080c,0,0,0
16,39,0xb512e6a4,0x2b9e708c,1,1,1,15288,18,71,22,12537,0,129,0x0000080c,0,0,0
16,40,0x7e2c3d82,0xa69fb195,0,1,1,507,18,48,48,21170,0,217,0x0000080c,0,0,0
16,40,0x7e2c3d82,0xa69fb195,1,1,1,507,18,48,13,10124,0,106,0x0000080c,0,0,0
16,41,0x58b3e5ad,0x23a21253,0,1,1,491,14,29,29,14194,0,147,0x0000080c,0,0,0
16,41,0x58b3e5ad,0x23a21253,1,1,1,491,14,29,9,7466,0,79,0x0000080c,0,0,0
16,42,0x9a07c40b,0x3ea78d8c,0,1,1,4512,17,57,57,22990,0,234,0x0000080c,0,0,0
16,42,0x9a07c40b,0x3ea78d8c,1,1,1,4512,17,57,15,10137,0,106,0x0000080c,0,0,0
16,43,0xf1f9a54b,0x7b00db61,0,1,1,10839,8,6,6,5343,0,58,0x0000080c,0,0,0
16,43,0xf1f9a54b,0x7b00db61,1,1,1,10839,8,6,3,3777,0,42,0x0000080c,0,0,0
16,44,0xfba6212d,0xb8b8356a,0,1,1,2852,20,93,93,33941,0,345,0x0000080c,0,0,0
16,44,0xfba6212d,0xb8b8356a,1,1,1,2852,20,93,21,12662,0,132,0x0000080c,0,0,0
16,45,0x1ca60615,0xd753b84a,0,1,1,7786,12,21,21,11056,0,115,0x0000080c,0,0,0
16,45,0x1ca60615,0xd753b84a,1,1,1,7786,12,21,7,6083,0,65,0x0000080c,0,0,0
