target_count,seed_j,backend,attempt,m_bound,requested_j,result_index,success,target_probability,execution_seconds
1,49,NUMPY_FLOAT64,16,16,3,9704,False,0.002987803098035274,0.0003731159958988428
1,49,NUMPY_FLOAT64,17,19,2,9526,False,0.0015251339755106843,0.00029327499214559793
1,49,NUMPY_FLOAT64,18,23,3,4956,False,0.002987803098035274,0.0003989110700786114
1,49,NUMPY_FLOAT64,19,27,17,8070,False,0.0729245693708311,0.0018224220257252455
1,49,NUMPY_FLOAT64,20,32,3,9820,False,0.002987803098035274,0.0003934520063921809
1,49,NUMPY_FLOAT64,21,39,8,6763,False,0.017536045123506365,0.0008448560256510973
1,49,NUMPY_FLOAT64,22,47,19,3362,False,0.08999882408905392,0.001380516099743545
1,49,NUMPY_FLOAT64,23,56,14,1520,False,0.05045928870343037,0.0013841110048815608
1,49,NUMPY_FLOAT64,24,67,19,2514,False,0.08999882408905392,0.0018671619473025203
1,49,NUMPY_FLOAT64,25,80,53,0,True,0.5504617817632831,0.004330397001467645
1,49,QISKIT_AER_STATEVECTOR,1,1,0,10855,False,6.103515625000003e-05,0.001685609924606979
1,49,QISKIT_AER_STATEVECTOR,2,2,1,10169,False,0.0005492270029208162,0.01998292899224907
1,49,QISKIT_AER_STATEVECTOR,3,2,0,3771,False,6.103515625000003e-05,0.0022967939730733633
1,49,QISKIT_AER_STATEVECTOR,4,2,1,14554,False,0.0005492270029208162,0.01857136096805334
1,49,QISKIT_AER_STATEVECTOR,5,3,1,13473,False,0.0005492270029208162,0.019860291038639843
1,49,QISKIT_AER_STATEVECTOR,6,3,0,12677,False,6.103515625000003e-05,0.002187974052503705
1,49,QISKIT_AER_STATEVECTOR,7,3,2,729,False,0.0015251339755106847,0.03520482697058469
1,49,QISKIT_AER_STATEVECTOR,8,4,3,13882,False,0.0029878030980352737,0.04850033193361014
1,49,QISKIT_AER_STATEVECTOR,9,5,0,11516,False,6.103515625000003e-05,0.0013224100694060326
1,49,QISKIT_AER_STATEVECTOR,10,6,0,3165,False,6.103515625000003e-05,0.0012397709069773555
1,49,QISKIT_AER_STATEVECTOR,11,7,0,189,False,6.103515625000003e-05,0.0022771129151806235
1,49,QISKIT_AER_STATEVECTOR,12,8,7,7316,False,0.013670437732364964,0.07793972198851407
1,49,QISKIT_AER_STATEVECTOR,13,9,1,5405,False,0.0005492270029208162,0.014870653976686299
1,49,QISKIT_AER_STATEVECTOR,14,11,10,14652,False,0.026676407418185676,0.15659014706034213
1,49,QISKIT_AER_STATEVECTOR,15,13,5,6956,False,0.007367240660447187,0.05084201006684452
1,49,QISKIT_AER_STATEVECTOR,16,16,3,9704,False,0.0029878030980352737,0.042903631925582886
1,49,QISKIT_AER_STATEVECTOR,17,19,2,9526,False,0.0015251339755106847,0.020053255022503436
1,49,QISKIT_AER_STATEVECTOR,18,23,3,4956,False,0.0029878030980352737,0.036276370054110885
1,49,QISKIT_AER_STATEVECTOR,19,27,17,8070,False,0.07292456937083056,0.2791285910643637
1,49,QISKIT_AER_STATEVECTOR,20,32,3,9820,False,0.0029878030980352737,0.029435900039970875
1,49,QISKIT_AER_STATEVECTOR,21,39,8,6763,False,0.017536045123506327,0.09609911497682333
1,49,QISKIT_AER_STATEVECTOR,22,47,19,3362,False,0.08999882408905313,0.23540099803358316
1,49,QISKIT_AER_STATEVECTOR,23,56,14,1520,False,0.050459288703430076,0.19244667189195752
1,49,QISKIT_AER_STATEVECTOR,24,67,19,2514,False,0.08999882408905313,0.28296137996949255
1,49,QISKIT_AER_STATEVECTOR,25,80,53,0,True,0.550461781763271,0.6947765540098771
1,50,NUMPY_FLOAT64,1,1,0,4457,False,6.103515625e-05,6.062805186957121e-05
1,50,NUMPY_FLOAT64,2,2,1,11663,False,0.0005492270029208157,0.00015084201004356146
1,50,NUMPY_FLOAT64,3,2,1,2480,False,0.0005492270029208157,0.00010228704195469618
1,50,NUMPY_FLOAT64,4,2,1,767,False,0.0005492270029208157,0.00020093296188861132
1,50,NUMPY_FLOAT64,5,3,1,12019,False,0.0005492270029208157,0.00017484696581959724
1,50,NUMPY_FLOAT64,6,3,0,11935,False,6.103515625e-05,4.278693813830614e-05
1,50,NUMPY_FLOAT64,7,3,0,10769,False,6.103515625e-05,5.029002204537392e-05
1,50,NUMPY_FLOAT64,8,4,1,5298,False,0.0005492270029208157,9.781995322555304e-05
1,50,NUMPY_FLOAT64,9,5,2,7915,False,0.0015251339755106843,0.00015106797218322754
1,50,NUMPY_FLOAT64,10,6,2,15921,False,0.0015251339755106843,0.00014797598123550415
1,50,NUMPY_FLOAT64,11,7,3,7481,False,0.002987803098035274,0.0002721379278227687
1,50,NUMPY_FLOAT64,12,8,4,2776,False,0.004935806069861494,0.0002694609574973583
1,50,NUMPY_FLOAT64,13,9,2,11396,False,0.0015251339755106843,0.00030008808244019747
1,50,NUMPY_FLOAT64,14,11,6,14214,False,0.010279732566874802,0.0005602550227195024
1,50,NUMPY_FLOAT64,15,13,9,11597,False,0.02187277996348917,0.0005101100541651249
1,50,NUMPY_FLOAT64,16,16,2,10073,False,0.0015251339755106843,0.000291032949462533
1,50,NUMPY_FLOAT64,17,19,6,15282,False,0.010279732566874802,0.0007127448916435242
1,50,NUMPY_FLOAT64,18,23,12,6310,False,0.03766512580579634,0.0011187499621883035
1,50,NUMPY_FLOAT64,19,27,4,5309,False,0.004935806069861494,0.0002463829005137086
1,50,NUMPY_FLOAT64,20,32,25,14641,False,0.15053037798122515,0.0018617400201037526
1,50,NUMPY_FLOAT64,21,39,6,10360,False,0.010279732566874802,0.0007129459409043193
1,50,NUMPY_FLOAT64,22,47,32,3592,False,0.23645993843574034,0.0018541959580034018
1,50,NUMPY_FLOAT64,23,56,43,0,True,0.39508186520117,0.0023645299952477217
1,50,QISKIT_AER_STATEVECTOR,1,1,0,4457,False,6.103515625000003e-05,0.0014497049851343036
1,50,QISKIT_AER_STATEVECTOR,2,2,1,11663,False,0.0005492270029208162,0.014632715028710663
1,50,QISKIT_AER_STATEVECTOR,3,2,1,2480,False,0.0005492270029208162,0.01134030893445015
1,50,QISKIT_AER_STATEVECTOR,4,2,1,767,False,0.0005492270029208162,0.01029849296901375
1,50,QISKIT_AER_STATEVECTOR,5,3,1,12019,False,0.0005492270029208162,0.010264857090078294
1,50,QISKIT_AER_STATEVECTOR,6,3,0,11935,False,6.103515625000003e-05,0.0012176629388704896
1,50,QISKIT_AER_STATEVECTOR,7,3,0,10769,False,6.103515625000003e-05,0.0011581600410863757
1,50,QISKIT_AER_STATEVECTOR,8,4,1,5298,False,0.0005492270029208162,0.011291820090264082
1,50,QISKIT_AER_STATEVECTOR,9,5,2,7915,False,0.0015251339755106847,0.020537119009532034
1,50,QISKIT_AER_STATEVECTOR,10,6,2,15921,False,0.0015251339755106847,0.021867483970709145
1,50,QISKIT_AER_STATEVECTOR,11,7,3,7481,False,0.0029878030980352737,0.030199994915165007
1,50,QISKIT_AER_STATEVECTOR,12,8,4,2776,False,0.004935806069861492,0.038195561966858804
1,50,QISKIT_AER_STATEVECTOR,13,9,2,11396,False,0.0015251339755106847,0.020099914981983602
1,50,QISKIT_AER_STATEVECTOR,14,11,6,14214,False,0.010279732566874785,0.056756350910291076
1,50,QISKIT_AER_STATEVECTOR,15,13,9,11597,False,0.02187277996348911,0.0849711709888652
1,50,QISKIT_AER_STATEVECTOR,16,16,2,10073,False,0.0015251339755106847,0.01950336992740631
1,50,QISKIT_AER_STATEVECTOR,17,19,6,15282,False,0.010279732566874785,0.06588338396977633
1,50,QISKIT_AER_STATEVECTOR,18,23,12,6310,False,0.03766512580579618,0.13425972999539226
1,50,QISKIT_AER_STATEVECTOR,19,27,4,5309,False,0.004935806069861492,0.0582882110029459
1,50,QISKIT_AER_STATEVECTOR,20,32,25,14641,False,0.1505303779812236,0.32246700406540185
1,50,QISKIT_AER_STATEVECTOR,21,39,6,10360,False,0.010279732566874785,0.07677158899605274
1,50,QISKIT_AER_STATEVECTOR,22,47,32,3592,False,0.23645993843573754,0.4817839930765331
1,50,QISKIT_AER_STATEVECTOR,23,56,43,0,True,0.3950818652011633,0.646099130040966
4,1,NUMPY_FLOAT64,1,1,0,11645,False,0.000244140625,7.790804374963045e-05
4,1,NUMPY_FLOAT64,2,2,1,9840,False,0.0021958353463560343,0.00014910998288542032
4,1,NUMPY_FLOAT64,3,2,0,2562,False,0.000244140625,4.479801282286644e-05
4,1,NUMPY_FLOAT64,4,2,1,4844,False,0.0021958353463560343,0.00010204699356108904
4,1,NUMPY_FLOAT64,5,3,2,4351,False,0.006091602842843935,0.00015933893155306578
4,1,NUMPY_FLOAT64,6,3,2,16374,False,0.006091602842843935,0.00014753593131899834
4,1,NUMPY_FLOAT64,7,3,0,9244,False,0.000244140625,4.162697587162256e-05
4,1,NUMPY_FLOAT64,8,4,2,4976,False,0.006091602842843935,0.0001544170081615448
4,1,NUMPY_FLOAT64,9,5,2,2,True,0.006091602842843935,0.00014447199646383524
4,1,QISKIT_AER_STATEVECTOR,1,1,0,11645,False,0.0002441406250000001,0.0022866170620545745
4,1,QISKIT_AER_STATEVECTOR,2,2,1,9840,False,0.002195835346356035,0.01403559697791934
4,1,QISKIT_AER_STATEVECTOR,3,2,0,2562,False,0.0002441406250000001,0.0012457359116524458
4,1,QISKIT_AER_STATEVECTOR,4,2,1,4844,False,0.002195835346356035,0.014236781047657132
4,1,QISKIT_AER_STATEVECTOR,5,3,2,4351,False,0.006091602842843934,0.033616130938753486
4,1,QISKIT_AER_STATEVECTOR,6,3,2,16374,False,0.006091602842843934,0.03598314092960209
4,1,QISKIT_AER_STATEVECTOR,7,3,0,9244,False,0.0002441406250000001,0.002155106980353594
4,1,QISKIT_AER_STATEVECTOR,8,4,2,4976,False,0.006091602842843934,0.03776525193825364
4,1,QISKIT_AER_STATEVECTOR,9,5,2,2,True,0.006091602842843934,0.035775498021394014
4,2,NUMPY_FLOAT64,1,1,0,13090,False,0.000244140625,0.00011296302545815706
4,2,NUMPY_FLOAT64,2,2,1,129,False,0.0021958353463560343,0.0002902810228988528
4,2,NUMPY_FLOAT64,3,2,1,6475,False,0.0021958353463560343,0.00015663006342947483
4,2,NUMPY_FLOAT64,4,2,1,6557,False,0.0021958353463560343,0.00018138298764824867
4,2,NUMPY_FLOAT64,5,3,2,3468,False,0.006091602842843935,0.00028375000692903996
4,2,NUMPY_FLOAT64,6,3,2,10018,False,0.006091602842843935,0.0002803599927574396
4,2,NUMPY_FLOAT64,7,3,1,8268,False,0.0021958353463560343,0.00018985907081514597
4,2,NUMPY_FLOAT64,8,4,2,5000,False,0.006091602842843935,0.00031282007694244385
4,2,NUMPY_FLOAT64,9,5,3,7994,False,0.01191622898797395,0.0003570900298655033
4,2,NUMPY_FLOAT64,10,6,2,4806,False,0.006091602842843935,0.00026636896654963493
4,2,NUMPY_FLOAT64,11,7,1,6613,False,0.0021958353463560343,0.00016948406118899584
4,2,NUMPY_FLOAT64,12,8,3,5797,False,0.01191622898797395,0.00028962106443941593
4,2,NUMPY_FLOAT64,13,9,6,8987,False,0.04069868865227794,0.0006548410747200251
4,2,NUMPY_FLOAT64,14,11,9,13631,False,0.0855825154242248,0.000893027987331152
4,2,NUMPY_FLOAT64,15,13,6,12681,False,0.04069868865227794,0.00043602101504802704
4,2,NUMPY_FLOAT64,16,16,1,9980,False,0.0021958353463560343,0.00010660593397915363
4,2,NUMPY_FLOAT64,17,19,13,3630,False,0.16767996333129248,0.0007106449920684099
4,2,NUMPY_FLOAT64,18,23,19,8620,False,0.3276136017022503,0.0015313879121094942
4,2,NUMPY_FLOAT64,19,27,15,0,True,0.2168511477630975,0.0014144970336928964
4,2,QISKIT_AER_STATEVECTOR,1,1,0,13090,False,0.0002441406250000001,0.0023394280578941107
4,2,QISKIT_AER_STATEVECTOR,2,2,1,129,False,0.002195835346356035,0.02005399309564382
4,2,QISKIT_AER_STATEVECTOR,3,2,1,6475,False,0.002195835346356035,0.0187780229607597
4,2,QISKIT_AER_STATEVECTOR,4,2,1,6557,False,0.002195835346356035,0.014525699079968035
4,2,QISKIT_AER_STATEVECTOR,5,3,2,3468,False,0.006091602842843934,0.02191115205641836
4,2,QISKIT_AER_STATEVECTOR,6,3,2,10018,False,0.006091602842843934,0.0203917499165982
4,2,QISKIT_AER_STATEVECTOR,7,3,1,8268,False,0.002195835346356035,0.01033358194399625
4,2,QISKIT_AER_STATEVECTOR,8,4,2,5000,False,0.006091602842843934,0.019271575030870736
4,2,QISKIT_AER_STATEVECTOR,9,5,3,7994,False,0.011916228987973945,0.039119421038776636
4,2,QISKIT_AER_STATEVECTOR,10,6,2,4806,False,0.006091602842843934,0.021645280998200178
4,2,QISKIT_AER_STATEVECTOR,11,7,1,6613,False,0.002195835346356035,0.019911985960789025
4,2,QISKIT_AER_STATEVECTOR,12,8,3,5797,False,0.011916228987973945,0.05497738695703447
4,2,QISKIT_AER_STATEVECTOR,13,9,6,8987,False,0.04069868865227787,0.05815246899146587
4,2,QISKIT_AER_STATEVECTOR,14,11,9,13631,False,0.08558251542422442,0.13647831208072603
4,2,QISKIT_AER_STATEVECTOR,15,13,6,12681,False,0.04069868865227787,0.058173252968117595
4,2,QISKIT_AER_STATEVECTOR,16,16,1,9980,False,0.002195835346356035,0.010495797032490373
4,2,QISKIT_AER_STATEVECTOR,17,19,13,3630,False,0.167679963331291,0.1568055059760809
4,2,QISKIT_AER_STATEVECTOR,18,23,19,8620,False,0.327613601702246,0.27841317595448345
4,2,QISKIT_AER_STATEVECTOR,19,27,15,0,True,0.21685114776309528,0.22689213801641017
4,3,NUMPY_FLOAT64,1,1,0,12967,False,0.000244140625,7.861503399908543e-05
4,3,NUMPY_FLOAT64,2,2,0,4269,False,0.000244140625,7.850199472159147e-05
4,3,NUMPY_FLOAT64,3,2,1,10424,False,0.0021958353463560343,0.00024389999452978373
4,3,NUMPY_FLOAT64,4,2,0,264,False,0.000244140625,5.9542013332247734e-05
4,3,NUMPY_FLOAT64,5,3,0,16295,False,0.000244140625,6.797502283006907e-05
4,3,NUMPY_FLOAT64,6,3,0,6395,False,0.000244140625,9.92720015347004e-05
4,3,NUMPY_FLOAT64,7,3,1,576,False,0.0021958353463560343,0.00014628900680691004
4,3,NUMPY_FLOAT64,8,4,0,3781,False,0.000244140625,5.350599531084299e-05
4,3,NUMPY_FLOAT64,9,5,4,7436,False,0.019646966890663024,0.00032188103068619967
4,3,NUMPY_FLOAT64,10,6,2,6,False,0.006091602842843935,0.00018199195619672537
4,3,NUMPY_FLOAT64,11,7,4,8332,False,0.019646966890663024,0.0005516090895980597
4,3,NUMPY_FLOAT64,12,8,6,3,True,0.04069868865227794,0.0007246360182762146
4,3,QISKIT_AER_STATEVECTOR,1,1,0,12967,False,0.0002441406250000001,0.0019495210144668818
4,3,QISKIT_AER_STATEVECTOR,2,2,0,4269,False,0.0002441406250000001,0.001999463071115315
4,3,QISKIT_AER_STATEVECTOR,3,2,1,10424,False,0.002195835346356035,0.014041421003639698
4,3,QISKIT_AER_STATEVECTOR,4,2,0,264,False,0.0002441406250000001,0.0023265769705176353
4,3,QISKIT_AER_STATEVECTOR,5,3,0,16295,False,0.0002441406250000001,0.0016300500137731433
4,3,QISKIT_AER_STATEVECTOR,6,3,0,6395,False,0.0002441406250000001,0.0019241860136389732
4,3,QISKIT_AER_STATEVECTOR,7,3,1,576,False,0.002195835346356035,0.01702204195316881
4,3,QISKIT_AER_STATEVECTOR,8,4,0,3781,False,0.0002441406250000001,0.0015157820889726281
4,3,QISKIT_AER_STATEVECTOR,9,5,4,7436,False,0.019646966890663004,0.07280749001074582
4,3,QISKIT_AER_STATEVECTOR,10,6,2,6,False,0.006091602842843934,0.03775346698239446
4,3,QISKIT_AER_STATEVECTOR,11,7,4,8332,False,0.019646966890663004,0.06288960704114288
4,3,QISKIT_AER_STATEVECTOR,12,8,6,3,True,0.04069868865227787,0.05605188803747296
4,4,NUMPY_FLOAT64,1,1,0,15163,False,0.000244140625,7.019203621894121e-05
4,4,NUMPY_FLOAT64,2,2,0,5292,False,0.000244140625,5.47940144315362e-05
4,4,NUMPY_FLOAT64,3,2,0,15037,False,0.000244140625,4.738708958029747e-05
4,4,NUMPY_FLOAT64,4,2,1,9786,False,0.0021958353463560343,0.0001829719403758645
4,4,NUMPY_FLOAT64,5,3,2,527,False,0.006091602842843935,0.00015787803567945957
4,4,NUMPY_FLOAT64,6,3,2,2179,False,0.006091602842843935,0.00015272502787411213
4,4,NUMPY_FLOAT64,7,3,2,10368,False,0.006091602842843935,0.00014894502237439156
4,4,NUMPY_FLOAT64,8,4,3,10388,False,0.01191622898797395,0.00020038895308971405
4,4,NUMPY_FLOAT64,9,5,4,12351,False,0.019646966890663024,0.00025167001876980066
4,4,NUMPY_FLOAT64,10,6,5,373,False,0.029253625728584965,0.0003041729796677828
4,4,NUMPY_FLOAT64,11,7,3,592,False,0.01191622898797395,0.00020090502221137285
4,4,NUMPY_FLOAT64,12,8,6,536,False,0.04069868865227794,0.0003477480495348573
4,4,NUMPY_FLOAT64,13,9,2,10677,False,0.006091602842843935,0.0001466259127482772
4,4,NUMPY_FLOAT64,14,11,5,4945,False,0.029253625728584965,0.0003090599784627557
4,4,NUMPY_FLOAT64,15,13,1,10615,False,0.0021958353463560343,9.210791904479265e-05
4,4,NUMPY_FLOAT64,16,16,9,7546,False,0.0855825154242248,0.0005880680400878191
4,4,NUMPY_FLOAT64,17,19,5,4877,False,0.029253625728584965,0.00029070000164210796
4,4,NUMPY_FLOAT64,18,23,5,15739,False,0.029253625728584965,0.0003860229626297951
4,4,NUMPY_FLOAT64,19,27,19,12840,False,0.3276136017022503,0.001056706067174673
4,4,NUMPY_FLOAT64,20,32,22,7041,False,0.4181258257569521,0.0011359520722180605
4,4,NUMPY_FLOAT64,21,39,14,0,True,0.19166348281337348,0.001036101020872593
4,4,QISKIT_AER_STATEVECTOR,1,1,0,15163,False,0.0002441406250000001,0.0013622739352285862
4,4,QISKIT_AER_STATEVECTOR,2,2,0,5292,False,0.0002441406250000001,0.0012417050311341882
4,4,QISKIT_AER_STATEVECTOR,3,2,0,15037,False,0.0002441406250000001,0.001243207952938974
4,4,QISKIT_AER_STATEVECTOR,4,2,1,9786,False,0.002195835346356035,0.01131143094971776
4,4,QISKIT_AER_STATEVECTOR,5,3,2,527,False,0.006091602842843934,0.037787709035910666
4,4,QISKIT_AER_STATEVECTOR,6,3,2,2179,False,0.006091602842843934,0.036110976012423635
4,4,QISKIT_AER_STATEVECTOR,7,3,2,10368,False,0.006091602842843934,0.037105042953044176
4,4,QISKIT_AER_STATEVECTOR,8,4,3,10388,False,0.011916228987973945,0.052278199000284076
4,4,QISKIT_AER_STATEVECTOR,9,5,4,12351,False,0.019646966890663004,0.06860075797885656
4,4,QISKIT_AER_STATEVECTOR,10,6,5,373,False,0.02925362572858493,0.06231775495689362
4,4,QISKIT_AER_STATEVECTOR,11,7,3,592,False,0.011916228987973945,0.033899459056556225
4,4,QISKIT_AER_STATEVECTOR,12,8,6,536,False,0.04069868865227787,0.07014841097407043
4,4,QISKIT_AER_STATEVECTOR,13,9,2,10677,False,0.006091602842843934,0.026013709022663534
4,4,QISKIT_AER_STATEVECTOR,14,11,5,4945,False,0.02925362572858493,0.06514472304843366
4,4,QISKIT_AER_STATEVECTOR,15,13,1,10615,False,0.002195835346356035,0.018544705002568662
4,4,QISKIT_AER_STATEVECTOR,16,16,9,7546,False,0.08558251542422442,0.11735109600704163
4,4,QISKIT_AER_STATEVECTOR,17,19,5,4877,False,0.02925362572858493,0.06513237301260233
4,4,QISKIT_AER_STATEVECTOR,18,23,5,15739,False,0.02925362572858493,0.05396129807922989
4,4,QISKIT_AER_STATEVECTOR,19,27,19,12840,False,0.327613601702246,0.22902292700018734
4,4,QISKIT_AER_STATEVECTOR,20,32,22,7041,False,0.41812582575694557,0.2711142230546102
4,4,QISKIT_AER_STATEVECTOR,21,39,14,0,True,0.19166348281337164,0.15498436498455703
4,5,NUMPY_FLOAT64,1,1,0,9458,False,0.000244140625,0.00011276791337877512
4,5,NUMPY_FLOAT64,2,2,1,7964,False,0.0021958353463560343,0.0002490000333636999
4,5,NUMPY_FLOAT64,3,2,0,2933,False,0.000244140625,8.80219740793109e-05
4,5,NUMPY_FLOAT64,4,2,0,8773,False,0.000244140625,9.36869764700532e-05
4,5,NUMPY_FLOAT64,5,3,0,3903,False,0.000244140625,8.295092266052961e-05
4,5,NUMPY_FLOAT64,6,3,1,4879,False,0.0021958353463560343,0.000219144974835217
4,5,NUMPY_FLOAT64,7,3,1,11216,False,0.0021958353463560343,0.00020472891628742218
4,5,NUMPY_FLOAT64,8,4,0,8578,False,0.000244140625,8.17510299384594e-05
4,5,NUMPY_FLOAT64,9,5,3,15667,False,0.01191622898797395,0.0004548850702121854
4,5,NUMPY_FLOAT64,10,6,4,13962,False,0.019646966890663024,0.0005172170931473374
4,5,NUMPY_FLOAT64,11,7,2,4860,False,0.006091602842843935,0.0002992220688611269
4,5,NUMPY_FLOAT64,12,8,6,591,False,0.04069868865227794,0.0007095569744706154
4,5,NUMPY_FLOAT64,13,9,2,9604,False,0.006091602842843935,0.00030366505961865187
4,5,NUMPY_FLOAT64,14,11,9,10353,False,0.0855825154242248,0.0009918810101225972
4,5,NUMPY_FLOAT64,15,13,10,3,True,0.10386521758020019,0.001134773949161172
4,5,QISKIT_AER_STATEVECTOR,1,1,0,9458,False,0.0002441406250000001,0.0024679380003362894
4,5,QISKIT_AER_STATEVECTOR,2,2,1,7964,False,0.002195835346356035,0.02005227899644524
4,5,QISKIT_AER_STATEVECTOR,3,2,0,2933,False,0.0002441406250000001,0.0023530080216005445
4,5,QISKIT_AER_STATEVECTOR,4,2,0,8773,False,0.0002441406250000001,0.0021150930551812053
4,5,QISKIT_AER_STATEVECTOR,5,3,0,3903,False,0.0002441406250000001,0.0023209439823403955
4,5,QISKIT_AER_STATEVECTOR,6,3,1,4879,False,0.002195835346356035,0.020024883095175028
4,5,QISKIT_AER_STATEVECTOR,7,3,1,11216,False,0.002195835346356035,0.020226040040142834
4,5,QISKIT_AER_STATEVECTOR,8,4,0,8578,False,0.0002441406250000001,0.0018885600147768855
4,5,QISKIT_AER_STATEVECTOR,9,5,3,15667,False,0.011916228987973945,0.053668495966121554
4,5,QISKIT_AER_STATEVECTOR,10,6,4,13962,False,0.019646966890663004,0.07347296189982444
4,5,QISKIT_AER_STATEVECTOR,11,7,2,4860,False,0.006091602842843934,0.03581470204517245
4,5,QISKIT_AER_STATEVECTOR,12,8,6,591,False,0.04069868865227787,0.09848581999540329
4,5,QISKIT_AER_STATEVECTOR,13,9,2,9604,False,0.006091602842843934,0.03320647100917995
4,5,QISKIT_AER_STATEVECTOR,14,11,9,10353,False,0.08558251542422442,0.13104091794230044
4,5,QISKIT_AER_STATEVECTOR,15,13,10,3,True,0.10386521758019962,0.14625114004593343
4,6,NUMPY_FLOAT64,1,1,0,8190,False,0.000244140625,7.88980396464467e-05
4,6,NUMPY_FLOAT64,2,2,1,5875,False,0.0021958353463560343,0.00018177099991589785
4,6,NUMPY_FLOAT64,3,2,1,8105,False,0.0021958353463560343,0.0001437950413674116
4,6,NUMPY_FLOAT64,4,2,0,4527,False,0.000244140625,5.279399920254946e-05
4,6,NUMPY_FLOAT64,5,3,0,14909,False,0.000244140625,5.299493204802275e-05
4,6,NUMPY_FLOAT64,6,3,1,8367,False,0.0021958353463560343,0.0001279929419979453
4,6,NUMPY_FLOAT64,7,3,2,3164,False,0.006091602842843935,0.00018694193568080664
4,6,NUMPY_FLOAT64,8,4,1,1560,False,0.0021958353463560343,9.827292524278164e-05
4,6,NUMPY_FLOAT64,9,5,0,12174,False,0.000244140625,6.179092451930046e-05
4,6,NUMPY_FLOAT64,10,6,5,2299,False,0.029253625728584965,0.00040485896170139313
4,6,NUMPY_FLOAT64,11,7,1,3028,False,0.0021958353463560343,0.00011666188947856426
4,6,NUMPY_FLOAT64,12,8,5,768,False,0.029253625728584965,0.00037958601024001837
4,6,NUMPY_FLOAT64,13,9,5,12213,False,0.029253625728584965,0.00042853690683841705
4,6,NUMPY_FLOAT64,14,11,8,5913,False,0.06891823634806225,0.0006556339794769883
4,6,NUMPY_FLOAT64,15,13,12,11252,False,0.14499425206736485,0.0010056759929284453
4,6,NUMPY_FLOAT64,16,16,4,5167,False,0.019646966890663024,0.00036874902434647083
4,6,NUMPY_FLOAT64,17,19,8,9903,False,0.06891823634806225,0.0005206610076129436
4,6,NUMPY_FLOAT64,18,23,3,13056,False,0.01191622898797395,0.0003862789599224925
4,6,NUMPY_FLOAT64,19,27,18,6345,False,0.2986341714783573,0.0011134339729323983
4,6,NUMPY_FLOAT64,20,32,17,2987,False,0.270441134484708,0.0010800410527735949
4,6,NUMPY_FLOAT64,21,39,2,1321,False,0.006091602842843935,0.00015382107812911272
4,6,NUMPY_FLOAT64,22,47,30,0,True,0.6646354194132928,0.0018323450349271297
4,6,QISKIT_AER_STATEVECTOR,1,1,0,8190,False,0.0002441406250000001,0.0018195160664618015
4,6,QISKIT_AER_STATEVECTOR,2,2,1,5875,False,0.002195835346356035,0.013573931995779276
4,6,QISKIT_AER_STATEVECTOR,3,2,1,8105,False,0.002195835346356035,0.010371614946052432
4,6,QISKIT_AER_STATEVECTOR,4,2,0,4527,False,0.0002441406250000001,0.001191269955597818
4,6,QISKIT_AER_STATEVECTOR,5,3,0,14909,False,0.0002441406250000001,0.001211120979860425
4,6,QISKIT_AER_STATEVECTOR,6,3,1,8367,False,0.002195835346356035,0.018608534010127187
4,6,QISKIT_AER_STATEVECTOR,7,3,2,3164,False,0.006091602842843934,0.037461900035850704
4,6,QISKIT_AER_STATEVECTOR,8,4,1,1560,False,0.002195835346356035,0.019759836955927312
4,6,QISKIT_AER_STATEVECTOR,9,5,0,12174,False,0.0002441406250000001,0.002371635055169463
4,6,QISKIT_AER_STATEVECTOR,10,6,5,2299,False,0.02925362572858493,0.08914188097696751
4,6,QISKIT_AER_STATEVECTOR,11,7,1,3028,False,0.002195835346356035,0.02007126295939088
4,6,QISKIT_AER_STATEVECTOR,12,8,5,768,False,0.02925362572858493,0.07582016894593835
4,6,QISKIT_AER_STATEVECTOR,13,9,5,12213,False,0.02925362572858493,0.07142219797242433
4,6,QISKIT_AER_STATEVECTOR,14,11,8,5913,False,0.06891823634806199,0.09839696309063584
4,6,QISKIT_AER_STATEVECTOR,15,13,12,11252,False,0.14499425206736377,0.18053921591490507
4,6,QISKIT_AER_STATEVECTOR,16,16,4,5167,False,0.019646966890663004,0.03967833600472659
4,6,QISKIT_AER_STATEVECTOR,17,19,8,9903,False,0.06891823634806199,0.11589236499276012
4,6,QISKIT_AER_STATEVECTOR,18,23,3,13056,False,0.011916228987973945,0.029172969982028008
4,6,QISKIT_AER_STATEVECTOR,19,27,18,6345,False,0.29863417147835347,0.19556368398480117
4,6,QISKIT_AER_STATEVECTOR,20,32,17,2987,False,0.2704411344847048,0.24976398900616914
4,6,QISKIT_AER_STATEVECTOR,21,39,2,1321,False,0.006091602842843934,0.03151815105229616
4,6,QISKIT_AER_STATEVECTOR,22,47,30,0,True,0.6646354194132784,0.40382619900628924
4,7,NUMPY_FLOAT64,1,1,0,14767,False,0.000244140625,6.329792086035013e-05
4,7,NUMPY_FLOAT64,2,2,0,10734,False,0.000244140625,5.538994446396828e-05
4,7,NUMPY_FLOAT64,3,2,1,4919,False,0.0021958353463560343,0.00012970005627721548
4,7,NUMPY_FLOAT64,4,2,1,873,False,0.0021958353463560343,0.00010070390999317169
4,7,NUMPY_FLOAT64,5,3,2,15389,False,0.006091602842843935,0.00020476104691624641
4,7,NUMPY_FLOAT64,6,3,2,15315,False,0.006091602842843935,0.0001629450125619769
